endpoint,min_input,max_input,cycles,time
server,32,8192,414677746,159923
client,32,8192,403491544,155608
server,32,8192,226099228,87196
client,32,8192,416933656,160793
server,32,8192,216079876,83334
client,32,8192,401437888,154816
server,32,8192,224234861,86477
client,32,8192,413521268,159476
server,32,8192,211267268,81476
client,32,8192,323987571,124947
client,32,8192,3907651,1507
server,32,8192,51927418,20026
server,32,8192,205821968,79377
client,32,8192,87625249,33794
server,32,8192,284848829,109853
client,32,8192,411750249,158793
server,32,8192,403273732,155525
client,32,8192,414208413,159742
server,32,8192,257876443,99452
client,32,8192,414592177,159890
server,32,8192,259019956,99894
client,32,8192,418585397,161429
server,32,8192,410510795,158317
client,32,8192,428742178,165346
server,32,8192,405641141,156439
client,32,8192,419511098,161787
server,32,8192,221688535,85496
client,32,8192,414962976,160034
server,32,8192,408620498,157587
client,32,8192,409629175,157976
server,32,8192,117657375,45375
client,32,8192,430795834,166138
server,32,8192,410681933,158381
client,32,8192,423939942,163494
server,32,8192,410386331,158269
client,32,8192,420234545,162065
server,32,8192,220480197,85030
client,32,8192,403538218,155627
server,32,8192,218914025,84426
client,32,8192,405314423,156311
server,32,8192,408301559,157464
client,32,8192,415058917,160069
server,32,8192,256929998,99087
client,32,8192,410407075,158275
server,32,8192,410736386,158404
client,32,8192,410640445,158366
server,32,8192,405412957,156349
client,32,8192,416682135,160695
server,32,8192,133225747,51380
client,32,8192,413832428,159597
server,32,8192,345099777,133090
client,32,8192,419339960,161720
server,32,8192,404609127,156039
client,32,8192,416835122,160754
server,32,8192,222233065,85706
client,32,8192,424852678,163846
server,32,8192,277780311,107128
client,32,8192,414571433,159881
server,32,8192,220057538,84868
client,32,8192,413624988,159516
server,32,8192,229773509,88614
client,32,8192,424795632,163826
server,32,8192,243332306,93846
client,32,8192,420400497,162132
server,32,8192,221066215,85256
client,32,8192,407749250,157250
server,32,8192,218434320,84241
client,32,8192,407640344,157208
server,32,8192,292568190,112833
client,32,8192,421245815,162457
server,32,8192,273538163,105491
client,32,8192,414781466,159962
server,32,8192,217747175,83975
client,32,8192,408394907,157499
server,32,8192,221027320,85241
client,32,8192,400291782,154375
server,32,8192,409893661,158078
client,32,8192,415201532,160124
server,32,8192,216614034,83547
client,32,8192,412574823,159112
server,32,8192,406242717,156669
client,32,8192,416479881,160617
client,32,8192,397330576,153231
server,32,8192,222375680,85761
server,32,8192,422723825,163026
client,32,8192,88867296,34272
server,32,8192,418577618,161428
client,32,8192,406999873,156961
client,32,8192,66134465,25505
server,32,8192,220747276,85132
client,32,8192,4911142,1894
server,32,8192,12944256,4993
server,32,8192,412639648,159138
client,32,8192,403089629,155454
server,32,8192,413044156,159294
client,32,8192,393231043,151652
server,32,8192,416485067,160619
client,32,8192,399272733,153982
server,32,8192,426190666,164364
client,32,8192,393728899,151843
server,32,8192,430813985,166146
client,32,8192,387311224,149369
server,32,8192,216800730,83610
client,32,8192,411770993,158802
server,32,8192,393210299,151644
client,32,8192,415621598,160287
server,32,8192,262525692,101244
client,32,8192,421556975,162576
server,32,8192,216012458,83307
client,32,8192,405101797,156230
server,32,8192,271373008,104657
client,32,8192,409605838,157968
server,32,8192,279927315,107956
client,32,8192,416588787,160658
server,32,8192,216186189,83374
client,32,8192,418987312,161584
server,32,8192,251736219,97083
client,32,8192,406753538,156867
server,32,8192,218405797,84230
client,32,8192,410541911,158327
server,32,8192,231044079,89103
client,32,8192,414299168,159776
server,32,8192,302940190,116831
client,32,8192,419220682,161676
server,32,8192,259660427,100140
client,32,8192,409813278,158047
server,32,8192,266386669,102733
client,32,8192,418823953,161523
server,32,8192,412025107,158900
client,32,8192,413160841,159337
server,32,8192,303648079,117103
client,32,8192,416547299,160643
server,32,8192,223262486,86102
client,32,8192,408986111,157727
server,32,8192,223858876,86334
client,32,8192,416433207,160600
server,32,8192,211402104,81528
client,32,8192,413391618,159426
client,32,8192,4179916,1614
server,32,8192,117768874,45418
client,32,8192,3601677,1390
server,32,8192,143286587,55259
client,32,8192,4413286,1702
server,32,8192,98679208,38057
client,32,8192,4296601,1659
server,32,8192,110809262,42735
client,32,8192,3689839,1423
server,32,8192,59869777,23089
client,32,8192,3767629,1454
server,32,8192,214176614,82598
server,32,8192,428788852,165365
client,32,8192,400403281,154417
server,32,8192,265582839,102424
client,32,8192,418992498,161586
server,32,8192,403784553,155722
client,32,8192,419731503,161871
server,32,8192,80045910,30861
client,32,8192,412009549,158892
server,32,8192,215970970,83291
client,32,8192,418445375,161375
server,32,8192,412414057,159050
client,32,8192,420776482,162274
server,32,8192,71776833,27682
client,32,8192,421186176,162433
server,32,8192,223381764,86148
client,32,8192,416205023,160512
server,32,8192,226161460,87220
client,32,8192,411143487,158559
server,32,8192,233766729,90154
client,32,8192,415154858,160106
server,32,8192,412823751,159209
client,32,8192,410057020,158141
server,32,8192,67088689,25874
client,32,8192,415559366,160262
server,32,8192,217324516,83813
client,32,8192,407158046,157024
server,32,8192,269936486,104104
client,32,8192,416241325,160525
server,32,8192,215729821,83198
client,32,8192,416469509,160613
server,32,8192,217905348,84036
client,32,8192,404388722,155955
server,32,8192,238110004,91830
client,32,8192,424437798,163686
server,32,8192,235462551,90807
client,32,8192,423006462,163134
server,32,8192,274222715,105755
client,32,8192,416347638,160567
server,32,8192,250769030,96710
client,32,8192,417291490,160930
server,32,8192,406986908,156958
client,32,8192,392248296,151273
server,32,8192,425762821,164197
client,32,8192,387987997,149630
server,32,8192,428703283,165333
client,32,8192,395575115,152556
server,32,8192,419207717,161670
client,32,8192,401414551,154808
server,32,8192,408558266,157562
client,32,8192,403916796,155772
server,32,8192,413158248,159336
client,32,8192,402539913,155242
server,32,8192,411936945,158866
client,32,8192,402526948,155237
server,32,8192,414089135,159695
client,32,8192,43806142,16894
server,32,8192,408332675,157477
client,32,8192,400359200,154401
server,32,8192,420939841,162323
client,32,8192,397447261,153277
server,32,8192,248113798,95687
client,32,8192,398712645,153766
server,32,8192,351149246,135423
client,32,8192,395484360,152520
server,32,8192,400727406,154543
client,32,8192,409922184,158088
server,32,8192,229446791,88488
client,32,8192,404858055,156135
server,32,8192,272838053,105221
client,32,8192,412940436,159252
server,32,8192,255703509,98613
client,32,8192,404668766,156061
server,32,8192,426190666,164363
client,32,8192,399239024,153968
server,32,8192,421868135,162696
client,32,8192,396332271,152847
server,32,8192,430043864,165849
client,32,8192,396459328,152896
server,32,8192,419199938,161666
client,32,8192,400934846,154623
server,32,8192,429447474,165619
client,32,8192,397066090,153130
server,32,8192,410300762,158235
client,32,8192,83434961,32177
server,32,8192,416721030,160711
client,32,8192,395391012,152485
server,32,8192,413236038,159367
client,32,8192,391823044,151108
server,32,8192,440685536,169953
client,32,8192,407596263,157191
server,32,8192,225624709,87014
client,32,8192,398308137,153609
server,32,8192,422770499,163043
client,32,8192,400457734,154439
server,32,8192,429276336,165553
client,32,8192,396832720,153040
server,32,8192,351214071,135447
client,32,8192,408903135,157696
server,32,8192,385335358,148606
client,32,8192,415198939,160123
server,32,8192,355225442,136996
client,32,8192,411514286,158703
server,32,8192,309580863,119392
client,32,8192,414395109,159813
server,32,8192,355917773,137261
client,32,8192,412198838,158966
server,32,8192,226560782,87375
client,32,8192,416262069,160534
server,32,8192,397574318,153328
client,32,8192,412248105,158987
server,32,8192,405249598,156287
client,32,8192,405213296,156273
server,32,8192,396293376,152833
client,32,8192,398404078,153646
server,32,8192,383802895,148015
client,32,8192,407502915,157155
server,32,8192,414970755,160036
client,32,8192,391620790,151031
server,32,8192,370288179,142803
client,32,8192,326139761,125777
server,32,8192,414283610,159772
client,32,8192,403310034,155538
server,32,8192,379164018,146227
client,32,8192,363681215,140256
server,32,8192,272405022,105055
client,32,8192,392007147,151179
server,32,8192,286596511,110528
client,32,8192,415263764,160149
server,32,8192,243653838,93967
client,32,8192,407165825,157025
server,32,8192,334732963,129091
client,32,8192,413694999,159543
server,32,8192,349287472,134705
client,32,8192,415956095,160415
server,32,8192,328644599,126744
client,32,8192,405358504,156328
server,32,8192,219946039,84823
client,32,8192,419205124,161668
server,32,8192,397818060,153421
client,32,8192,408918693,157701
server,32,8192,348372143,134352
client,32,8192,409839208,158056
server,32,8192,375857943,144951
client,32,8192,407876307,157300
server,32,8192,367946700,141901
client,32,8192,408008550,157350
server,32,8192,337359672,130105
client,32,8192,410837513,158442
server,32,8192,423338366,163266
client,32,8192,392645025,151426
server,32,8192,414172111,159728
client,32,8192,391900834,151138
server,32,8192,400836312,154584
client,32,8192,407694797,157230
server,32,8192,411628378,158747
