endpoint,time
server,103638
client,78318
server,103669
client,78238
server,104044
client,78856
server,104136
client,78540
server,103605
server,104694
client,78795
client,79573
server,104785
client,79450
server,105450
client,78552
server,103600
client,78324
server,104098
client,78318
server,103335
client,79478
server,104577
client,81148
server,106221
client,80065
server,105202
client,79639
server,105465
client,79299
server,104991
client,78147
server,103973
client,78294
server,104077
client,78207
server,103856
client,78321
server,103303
client,78686
server,103736
client,78657
server,104499
client,78600
server,104466
client,78110
server,104007
client,78446
server,104362
client,78022
server,104335
client,78249
server,104062
client,78581
server,103730
client,77600
server,103511
client,78593
server,103818
client,78326
server,104122
client,78626
server,104268
client,78484
server,103564
client,78121
server,103974
client,78528
server,104397
client,78994
server,104738
client,78234
server,103333
client,78002
server,103784
client,78196
server,103903
client,78342
server,104054
client,79082
server,104842
client,78091
server,103816
client,78239
server,103356
client,78379
server,103665
client,78376
server,104248
client,78224
server,104025
client,78264
server,103969
client,79559
server,104602
client,79108
server,104951
client,78581
server,103694
client,78054
server,103769
client,78767
server,104219
client,78314
server,103326
client,78388
server,103450
client,78240
server,103583
client,78416
server,103640
client,79033
server,104105
client,78235
server,103400
client,78854
server,104495
client,78343
server,103474
client,78425
server,103419
client,78681
server,103641
client,78456
server,103749
client,77860
server,102977
client,77975
server,103362
client,78255
server,104130
client,78331
server,104139
client,77915
server,103038
server,103184
client,78198
client,78719
server,104497
client,79249
server,104488
client,78427
server,103734
client,78050
server,103193
client,78168
server,104304
client,78319
server,104026
client,78426
server,104159
client,78476
server,103597
client,78264
server,103481
client,78879
server,104560
client,78043
server,103788
client,77971
server,103000
client,78134
server,103365
server,104574
client,78400
client,78281
server,103317
client,78098
server,103156
client,78576
server,104400
client,78997
server,104989
client,78893
server,104798
client,78853
server,104569
client,77967
server,103722
client,78492
server,103657
client,78694
server,104914
client,78055
server,103968
client,78834
server,104135
client,78192
server,103262
client,78183
server,103782
client,77935
server,103134
client,78032
server,103061
client,78990
server,104053
client,79599
server,104548
client,78277
server,104041
client,78385
server,104146
client,78171
server,103895
client,78421
server,103393
client,79042
server,104848
client,78574
server,104279
client,78627
server,104423
client,78952
server,104316
server,104307
client,78991
client,78013
server,103991
client,78129
server,103134
client,78202
server,104077
client,78757
server,104728
client,78187
server,104046
client,78446
server,103761
client,78035
server,103806
client,78146
server,103886
client,78920
server,104688
client,78449
server,103538
client,78134
server,103983
client,78731
server,104528
client,79031
server,104136
client,78258
server,103962
client,78174
server,103353
client,78670
server,103693
client,78153
server,104493
client,78138
server,103204
client,77822
server,102888
client,77937
server,103833
client,78332
server,104197
client,79607
server,105408
client,78190
server,103273
client,77981
server,103144
client,78181
server,103294
client,79372
server,104906
client,77790
server,103806
client,78280
server,103438
client,78272
server,104251
client,79188
server,104737
client,78322
server,104212
client,78293
server,104027
client,79128
server,104897
client,78966
server,105090
client,79051
server,104772
client,78068
server,103747
client,77831
server,102953
client,77793
server,102835
server,104197
client,78354
client,77998
server,103111
client,78295
server,104130
client,78168
server,104144
client,79036
server,104343
client,78164
server,104099
client,77775
server,103587
client,79163
server,104189
client,78574
server,104945
server,104027
client,78150
client,78452
server,104343
client,78176
server,103882
client,78832
server,104701
