endpoint,min_input,max_input,cycles,time
server,32,8192,94991962,36635
client,32,8192,401671258,154906
server,32,8192,91102462,35134
client,32,8192,405778570,156490
server,32,8192,96573692,37244
client,32,8192,411514286,158703
server,32,8192,105408043,40653
client,32,8192,419640748,161836
server,32,8192,99184843,38252
client,32,8192,415183381,160117
server,32,8192,91320274,35219
client,32,8192,406914304,156928
server,32,8192,110277697,42529
client,32,8192,402882189,155374
server,32,8192,87435960,33720
client,32,8192,400439583,154432
server,32,8192,92020384,35489
client,32,8192,423903640,163480
server,32,8192,93765473,36161
client,32,8192,403159640,155480
server,32,8192,88610589,34176
client,32,8192,407010245,156966
server,32,8192,90757593,35001
client,32,8192,416459137,160609
server,32,8192,99654176,38434
client,32,8192,42844139,16525
server,32,8192,90664245,34967
client,32,8192,409328387,157860
server,32,8192,95565015,36856
client,32,8192,425687624,164169
server,32,8192,99993859,38564
client,32,8192,406584993,156802
server,32,8192,88602810,34170
client,32,8192,421919995,162716
server,32,8192,108441853,41822
client,32,8192,405475189,156373
server,32,8192,93073142,35895
client,32,8192,402223567,155119
server,32,8192,92352288,35616
client,32,8192,417143689,160873
server,32,8192,106325965,41005
client,32,8192,410108880,158161
server,32,8192,105029465,40506
client,32,8192,411340555,158635
server,32,8192,96602215,37257
client,32,8192,403981621,155797
server,32,8192,103517746,39923
client,32,8192,406789840,156881
server,32,8192,98056888,37816
client,32,8192,410565248,158337
server,32,8192,89046213,34343
client,32,8192,413153062,159334
server,32,8192,107871393,41602
client,32,8192,59423781,22917
server,32,8192,109927642,42393
client,32,8192,410246309,158213
server,32,8192,96928933,37381
client,32,8192,406297170,156690
server,32,8192,98899613,38142
client,32,8192,404380943,155952
server,32,8192,89593336,34554
client,32,8192,403068885,155446
server,32,8192,91815537,35409
client,32,8192,402278020,155140
server,32,8192,109427193,42201
client,32,8192,403263360,155521
server,32,8192,97455312,37585
client,32,8192,424129231,163568
server,32,8192,96143254,37070
client,32,8192,443361512,170985
server,32,8192,101744134,39239
client,32,8192,416645833,160682
server,32,8192,43085288,16616
client,32,8192,546148032,210624
server,32,8192,101889342,39294
client,32,8192,402508797,155230
server,32,8192,90389387,34860
client,32,8192,405786349,156493
server,32,8192,87474855,33735
client,32,8192,454965187,175460
server,32,8192,45597905,17586
client,32,8192,406364588,156717
server,32,8192,96055092,37044
client,32,8192,413153062,159334
server,32,8192,94214062,36334
client,32,8192,407443276,157134
server,32,8192,92655669,35733
client,32,8192,406551284,156788
server,32,8192,90049704,34728
client,32,8192,406032684,156588
client,32,8192,402132812,155084
server,32,8192,17627214,6798
client,32,8192,15851009,6114
server,32,8192,65221729,25154
server,32,8192,22989538,8867
client,32,8192,91258042,35195
server,32,8192,10815403,4170
client,32,8192,183361402,70714
client,32,8192,19255618,7426
server,32,8192,14772321,5697
client,32,8192,101075140,38980
server,32,8192,71151920,27440
server,32,8192,16014368,6176
client,32,8192,64560514,24899
server,32,8192,12939070,4991
client,32,8192,13652145,5266
client,32,8192,233427046,90022
server,32,8192,30506645,11765
server,32,8192,13768830,5311
client,32,8192,15428350,5952
client,32,8192,12378982,4775
server,32,8192,28733033,11080
server,32,8192,87586354,33779
client,32,8192,412917099,159243
server,32,8192,95912477,36990
client,32,8192,418613920,161442
server,32,8192,99062972,38204
client,32,8192,405915999,156543
client,32,8192,401303052,154764
