endpoint,time
client,73560
server,343160
client,333053
server,83471
client,73091
server,83319
client,73015
server,83548
client,73169
server,84261
client,73894
server,83191
client,72772
server,341382
client,331259
server,83737
client,73341
server,334075
client,323976
server,84131
client,73665
server,84329
client,73906
server,83190
client,72766
server,83458
client,73070
server,84172
client,73770
server,83573
client,73189
server,83890
client,73478
server,83901
client,73481
server,83284
client,72948
server,83906
client,73496
server,83098
client,72695
server,83710
client,73299
server,84155
client,73736
server,83725
client,73335
server,83934
client,73741
server,83320
client,72910
server,83677
client,73275
server,83984
client,73629
server,84290
client,73874
server,83787
client,73404
server,83880
client,73484
server,84020
client,73619
server,334978
client,324872
server,83335
client,72911
server,83822
client,73452
client,75755
server,86280
server,83474
client,73113
server,84698
client,74357
server,83447
client,72877
server,83468
client,73067
server,83467
client,73088
server,86275
client,75925
server,84165
client,73787
server,83388
client,73063
server,83466
client,73077
server,83551
client,73162
server,83992
client,73607
server,83154
client,72746
server,351886
client,341758
server,83518
client,73116
server,83421
client,72970
server,83886
client,73484
server,84085
client,73713
server,84039
client,73640
server,83985
client,73623
server,83923
client,73461
server,337430
client,327266
server,83318
client,72942
server,83515
client,73175
server,84336
client,73930
server,84354
client,73985
server,84044
client,73663
server,84094
client,73740
server,83833
client,73404
server,83583
client,73157
server,84193
client,73768
server,83999
client,73641
server,334123
client,323972
server,82935
client,72779
server,83188
client,72688
server,84021
client,73648
server,83954
client,73563
server,83880
client,73651
server,83861
client,73458
server,84029
client,73524
server,84082
client,73649
server,83883
client,73471
server,83884
client,73747
server,83564
client,73179
server,83808
client,73370
server,84165
client,73775
server,83010
client,72588
server,84134
client,73745
server,84329
client,73915
server,84218
client,73837
server,83939
client,73599
server,83212
client,72825
server,83834
client,73417
server,83143
client,72731
server,84301
client,73947
server,84029
client,73690
client,73615
server,83998
server,84178
client,73762
server,83366
client,73006
server,83447
client,73024
server,83847
client,73485
server,84044
client,73519
server,83432
client,73105
server,83487
client,73054
server,84197
client,73833
server,84281
client,73922
server,83631
client,73229
server,83520
client,73150
server,82969
client,72591
server,84185
client,73600
server,83256
client,72854
server,83885
client,72712
server,83844
client,73500
server,83804
client,73411
server,83942
client,73485
server,84081
client,73686
server,83274
client,72934
server,83701
client,73363
server,83401
client,73003
server,83315
client,72967
server,83838
client,73517
server,83039
client,72636
server,84008
client,73667
server,83270
client,72932
server,83395
client,73054
server,83314
client,72984
server,86219
client,73420
server,84056
client,73731
server,83741
client,73397
server,83124
client,72726
server,83342
client,72960
server,83354
client,73028
server,83074
client,72700
server,83937
client,73540
server,84303
client,73877
server,84888
client,74737
server,83286
client,72921
server,84307
client,73907
server,83923
client,73557
server,83881
client,73502
server,83954
client,73540
server,84178
client,73716
server,84244
client,73853
server,83774
client,73368
server,83909
client,73481
server,85412
client,75015
server,83913
client,73468
server,83270
client,72938
server,85075
client,72343
server,83091
client,72696
server,84301
client,73678
server,83138
client,72783
server,83294
client,72990
server,84141
client,73735
