endpoint,min_input,max_input,cycles,time
server,32,8192,581983292,224445
client,32,8192,423040171,163148
server,32,8192,585102671,225648
client,32,8192,67233897,25930
server,32,8192,595067570,229490
client,32,8192,594315600,229201
server,32,8192,586956666,226363
client,32,8192,565222140,217980
server,32,8192,594354495,229216
client,32,8192,556229616,214512
client,32,8192,129546280,49960
server,32,8192,387764999,149543
client,32,8192,4076196,1572
server,32,8192,30431448,11736
client,32,8192,11059145,4265
server,32,8192,106232617,40969
client,32,8192,17401623,6711
server,32,8192,30058056,11593
server,32,8192,246583928,95097
client,32,8192,15638383,6032
server,32,8192,590410542,227695
client,32,8192,477723948,184236
client,32,8192,29269784,11287
server,32,8192,424453356,163693
server,32,8192,595064977,229490
client,32,8192,438162547,168979
server,32,8192,600388406,231543
client,32,8192,88654670,34190
server,32,8192,596911193,230201
client,32,8192,33732337,13010
server,32,8192,599037453,231021
client,32,8192,460602369,177633
server,32,8192,584397375,225375
client,32,8192,63336618,24426
server,32,8192,587791612,226685
client,32,8192,153352613,59142
server,32,8192,596434081,230017
client,32,8192,32453988,12518
server,32,8192,584519246,225422
client,32,8192,29062344,11208
server,32,8192,601021098,231785
client,32,8192,605828520,233640
server,32,8192,590597238,227767
client,32,8192,428443983,165232
server,32,8192,593159122,228755
client,32,8192,36833565,14205
server,32,8192,585994663,225993
client,32,8192,429618612,165685
server,32,8192,584387003,225373
client,32,8192,71361953,27521
server,32,8192,584008425,225225
client,32,8192,23889309,9213
server,32,8192,584739651,225507
client,32,8192,31932795,12315
client,32,8192,29653548,11435
server,32,8192,387866126,149581
client,32,8192,13608064,5248
server,32,8192,25981860,10021
server,32,8192,598687398,230888
client,32,8192,174218484,67189
server,32,8192,590856538,227867
client,32,8192,429880505,165785
server,32,8192,584947091,225588
client,32,8192,88408335,34096
server,32,8192,585714619,225884
client,32,8192,72956648,28136
server,32,8192,605159526,233382
client,32,8192,22826179,8804
server,32,8192,597349410,230371
client,32,8192,110355487,42559
server,32,8192,587934227,226740
client,32,8192,464888598,179286
server,32,8192,391864532,151124
client,32,8192,44143232,17025
client,32,8192,14748984,5688
server,32,8192,27467649,10593
client,32,8192,8562086,3301
server,32,8192,30065835,11595
client,32,8192,11992625,4624
server,32,8192,15780998,6086
client,32,8192,9783389,3773
server,32,8192,19927205,7685
server,32,8192,623038261,240277
client,32,8192,42634106,16442
server,32,8192,576462795,222316
client,32,8192,443989018,171227
server,32,8192,586889248,226336
client,32,8192,133692487,51559
server,32,8192,588411339,226924
client,32,8192,417428919,160983
server,32,8192,582955667,224820
client,32,8192,86512852,33364
server,32,8192,587521940,226581
client,32,8192,35122185,13546
server,32,8192,436570445,168365
client,32,8192,14549323,5611
server,32,8192,605950391,233687
client,32,8192,448902753,173121
server,32,8192,590428693,227700
client,32,8192,418388329,161353
server,32,8192,587781240,226681
client,32,8192,32295815,12456
server,32,8192,580549363,223892
client,32,8192,24060447,9280
server,32,8192,586318788,226116
client,32,8192,454838130,175411
server,32,8192,582263336,224553
client,32,8192,428353228,165196
server,32,8192,600655485,231645
client,32,8192,39774027,15338
server,32,8192,586189138,226066
client,32,8192,26500460,10220
server,32,8192,594504889,229283
client,32,8192,32067631,12367
server,32,8192,582297045,224566
client,32,8192,443745276,171132
client,32,8192,29534270,11391
server,32,8192,396760116,153012
server,32,8192,581975513,224443
client,32,8192,22870260,8821
server,32,8192,589222948,227237
client,32,8192,67778427,26140
server,32,8192,596402965,230006
client,32,8192,22730238,8766
client,32,8192,9207743,3551
server,32,8192,31784994,12258
server,32,8192,589904907,227501
client,32,8192,497651153,191921
server,32,8192,585227135,225695
client,32,8192,96412926,37183
server,32,8192,580583072,223905
client,32,8192,22196080,8560
server,32,8192,590511669,227734
client,32,8192,420535333,162181
server,32,8192,588657674,227018
client,32,8192,420454950,162149
server,32,8192,591574799,228144
client,32,8192,435566954,167979
client,32,8192,8738410,3369
server,32,8192,134275912,51784
server,32,8192,589780443,227452
client,32,8192,427764617,164969
server,32,8192,590568715,227757
client,32,8192,34909559,13464
server,32,8192,625872410,241371
client,32,8192,440148785,169745
server,32,8192,585094892,225645
client,32,8192,427725722,164955
server,32,8192,586378427,226141
client,32,8192,31805738,12267
server,32,8192,585170089,225674
client,32,8192,420908725,162325
server,32,8192,583912484,225188
client,32,8192,24789080,9559
server,32,8192,577354787,222660
client,32,8192,425109385,163946
server,32,8192,580287470,223790
client,32,8192,441631981,170317
server,32,8192,585623864,225848
client,32,8192,458336087,176760
server,32,8192,585986884,225988
client,32,8192,103416619,39883
server,32,8192,588849556,227093
client,32,8192,33115203,12771
server,32,8192,591121024,227968
client,32,8192,34621736,13352
server,32,8192,599556053,231221
client,32,8192,25178030,9710
server,32,8192,579169887,223360
client,32,8192,80618963,31091
server,32,8192,587620474,226620
client,32,8192,83901701,32357
server,32,8192,588543582,226974
client,32,8192,425386836,164052
server,32,8192,588621372,227005
client,32,8192,421951111,162728
server,32,8192,592479756,228493
client,32,8192,29044193,11201
server,32,8192,581418018,224226
client,32,8192,424808597,163829
server,32,8192,580043728,223697
client,32,8192,41322048,15937
client,32,8192,136033966,52462
server,32,8192,389818655,150337
server,32,8192,576465388,222317
client,32,8192,26248939,10123
server,32,8192,583168293,224901
client,32,8192,107778045,41565
server,32,8192,582099977,224489
client,32,8192,107474664,41449
server,32,8192,581241694,224159
client,32,8192,31017466,11962
server,32,8192,587451929,226555
client,32,8192,92048907,35499
server,32,8192,582558938,224667
client,32,8192,426745568,164576
server,32,8192,591110652,227965
client,32,8192,33771232,13024
server,32,8192,583746532,225125
client,32,8192,86344307,33300
server,32,8192,583393884,224988
client,32,8192,106808263,41192
server,32,8192,598199914,230698
client,32,8192,436142600,168200
server,32,8192,595300940,229581
client,32,8192,82345901,31758
server,32,8192,600149850,231451
client,32,8192,69015288,26617
server,32,8192,596063282,229874
client,32,8192,30561098,11787
server,32,8192,586645506,226243
client,32,8192,432732805,166886
server,32,8192,585196019,225684
client,32,8192,423299471,163247
server,32,8192,586323974,226109
client,32,8192,438201442,168995
server,32,8192,594429692,229244
client,32,8192,34603585,13345
server,32,8192,604853552,233265
client,32,8192,76350885,29445
server,32,8192,586018000,226001
client,32,8192,114348707,44100
server,32,8192,591162512,227984
client,32,8192,91296937,35209
server,32,8192,590522041,227737
client,32,8192,61290741,23639
server,32,8192,593620676,228932
client,32,8192,57162685,22044
server,32,8192,583679114,225098
client,32,8192,448021133,172782
server,32,8192,588968834,227139
client,32,8192,34235379,13204
server,32,8192,588279096,226872
client,32,8192,438450370,169090
server,32,8192,592399373,228461
client,32,8192,521034827,200939
server,32,8192,592272316,228424
client,32,8192,131208393,50601
server,32,8192,586881469,226334
client,32,8192,601601930,232011
server,32,8192,313470363,120891
client,32,8192,602926953,232521
server,32,8192,603523343,232751
client,32,8192,590776155,227836
server,32,8192,600932936,231752
client,32,8192,583054201,224857
server,32,8192,596859333,230173
client,32,8192,587042235,226395
server,32,8192,605602929,233555
client,32,8192,596893042,230194
