endpoint,min_input,max_input,time
client,32,8192,127828
server,32,8192,126629
client,32,8192,127418
server,32,8192,128063
client,32,8192,128851
server,32,8192,128170
client,32,8192,129019
server,32,8192,127177
client,32,8192,127995
server,32,8192,127974
client,32,8192,128734
server,32,8192,126379
client,32,8192,127182
server,32,8192,126501
client,32,8192,127292
server,32,8192,126614
client,32,8192,127427
server,32,8192,128054
client,32,8192,129121
server,32,8192,126753
client,32,8192,127567
server,32,8192,127010
client,32,8192,127829
server,32,8192,127349
client,32,8192,128186
server,32,8192,450028
client,32,8192,450821
server,32,8192,126152
client,32,8192,126946
server,32,8192,126052
client,32,8192,126869
server,32,8192,126600
client,32,8192,127448
server,32,8192,127296
client,32,8192,128102
server,32,8192,441820
client,32,8192,442613
server,32,8192,132364
client,32,8192,133161
server,32,8192,125902
client,32,8192,126683
server,32,8192,128492
client,32,8192,129257
server,32,8192,128239
client,32,8192,129052
server,32,8192,126948
client,32,8192,127772
server,32,8192,127102
client,32,8192,127950
server,32,8192,127213
client,32,8192,128003
server,32,8192,430678
client,32,8192,431491
server,32,8192,127282
client,32,8192,128112
server,32,8192,435267
client,32,8192,436147
server,32,8192,140077
client,32,8192,140878
server,32,8192,127159
client,32,8192,127899
server,32,8192,128010
client,32,8192,128792
server,32,8192,128554
client,32,8192,129356
server,32,8192,432903
client,32,8192,433702
server,32,8192,127684
client,32,8192,128500
server,32,8192,127444
client,32,8192,128274
server,32,8192,127866
client,32,8192,128680
server,32,8192,436634
client,32,8192,437420
server,32,8192,127763
client,32,8192,128570
server,32,8192,134033
client,32,8192,134888
server,32,8192,126983
client,32,8192,127821
server,32,8192,127221
client,32,8192,127995
server,32,8192,126824
client,32,8192,127583
server,32,8192,127507
client,32,8192,128313
server,32,8192,127006
client,32,8192,127804
server,32,8192,128386
client,32,8192,129172
server,32,8192,126127
client,32,8192,126920
server,32,8192,127176
client,32,8192,127986
server,32,8192,435254
client,32,8192,436084
server,32,8192,438962
client,32,8192,439784
server,32,8192,126938
client,32,8192,127733
server,32,8192,127391
client,32,8192,128177
server,32,8192,127549
client,32,8192,128350
server,32,8192,128597
client,32,8192,129404
server,32,8192,126412
client,32,8192,127218
server,32,8192,126657
client,32,8192,127492
server,32,8192,127155
client,32,8192,127952
server,32,8192,127500
client,32,8192,128274
server,32,8192,127475
client,32,8192,128260
server,32,8192,127251
client,32,8192,128052
server,32,8192,127330
client,32,8192,128158
server,32,8192,438771
client,32,8192,439540
server,32,8192,126252
client,32,8192,127046
server,32,8192,127246
client,32,8192,128060
server,32,8192,448709
client,32,8192,449557
server,32,8192,127678
client,32,8192,128471
server,32,8192,127033
client,32,8192,127852
server,32,8192,127392
client,32,8192,128180
server,32,8192,127641
client,32,8192,128448
server,32,8192,127724
client,32,8192,128624
server,32,8192,127631
client,32,8192,128436
server,32,8192,125699
client,32,8192,126449
server,32,8192,126616
client,32,8192,127385
server,32,8192,132911
client,32,8192,133690
server,32,8192,127960
client,32,8192,128753
server,32,8192,126339
client,32,8192,127133
server,32,8192,126788
client,32,8192,127560
server,32,8192,127312
client,32,8192,128108
server,32,8192,442991
client,32,8192,443785
server,32,8192,128105
client,32,8192,128881
server,32,8192,126130
client,32,8192,126950
server,32,8192,127124
client,32,8192,127926
server,32,8192,128055
client,32,8192,128902
server,32,8192,127167
client,32,8192,127974
server,32,8192,126614
client,32,8192,127421
server,32,8192,135539
client,32,8192,136309
server,32,8192,127322
client,32,8192,128149
server,32,8192,127099
client,32,8192,127870
server,32,8192,127799
client,32,8192,128585
server,32,8192,128319
client,32,8192,129198
server,32,8192,126035
client,32,8192,126842
server,32,8192,127363
client,32,8192,128129
server,32,8192,127654
client,32,8192,128436
server,32,8192,126487
client,32,8192,127308
server,32,8192,128252
client,32,8192,129044
server,32,8192,126912
client,32,8192,127687
server,32,8192,127455
client,32,8192,128232
server,32,8192,125685
client,32,8192,126496
server,32,8192,126475
client,32,8192,127308
server,32,8192,134299
client,32,8192,135085
server,32,8192,128294
client,32,8192,129090
server,32,8192,128860
client,32,8192,129638
server,32,8192,129070
client,32,8192,129942
server,32,8192,126342
client,32,8192,127145
server,32,8192,127208
client,32,8192,127977
server,32,8192,127425
client,32,8192,128298
server,32,8192,127431
client,32,8192,128285
server,32,8192,128283
client,32,8192,129095
server,32,8192,127610
client,32,8192,128374
server,32,8192,438315
client,32,8192,439175
server,32,8192,126186
client,32,8192,127033
server,32,8192,139390
client,32,8192,140166
server,32,8192,128386
client,32,8192,129183
server,32,8192,127447
client,32,8192,128265
server,32,8192,429526
client,32,8192,430357
server,32,8192,126777
client,32,8192,127565
server,32,8192,127884
client,32,8192,128659
server,32,8192,129490
client,32,8192,130281
server,32,8192,126895
client,32,8192,127715
server,32,8192,128720
client,32,8192,129506
server,32,8192,126796
client,32,8192,127589
server,32,8192,127753
client,32,8192,128615
server,32,8192,126973
client,32,8192,127808
server,32,8192,130846
client,32,8192,131640
server,32,8192,128909
client,32,8192,129691
server,32,8192,127013
client,32,8192,127783
server,32,8192,432770
client,32,8192,433634
server,32,8192,126995
client,32,8192,127819
server,32,8192,127338
client,32,8192,128135
server,32,8192,127048
client,32,8192,127839
server,32,8192,127169
client,32,8192,127951
server,32,8192,127477
client,32,8192,128298
server,32,8192,127000
client,32,8192,127803
server,32,8192,127950
client,32,8192,128742
server,32,8192,126138
client,32,8192,126920
server,32,8192,134740
client,32,8192,135527
server,32,8192,129476
client,32,8192,130278
server,32,8192,126176
client,32,8192,126932
server,32,8192,128269
client,32,8192,129082
server,32,8192,127240
