endpoint,time
client,1442
server,17044
client,1820
server,17595
client,1505
server,17215
client,1587
server,17325
client,1405
server,17008
client,1533
server,17038
client,1660
server,17095
client,1666
server,17208
client,1984
server,17545
client,1632
server,21256
client,1488
server,17159
client,1501
server,18366
client,1498
server,17204
client,1455
server,17305
client,1522
server,17109
client,1514
server,17122
client,1501
server,17114
client,1632
server,17160
client,1568
server,17331
client,1616
server,18795
client,1524
server,18327
client,1641
server,17070
client,1581
server,17004
client,1862
server,17457
client,1490
server,18200
client,2145
server,17803
client,1530
server,20395
client,1490
server,17886
client,1447
server,16995
client,1480
server,18115
client,1715
server,17370
client,1454
server,17325
client,1568
server,17102
client,2043
server,17738
client,1417
server,17207
client,1546
server,17108
client,1536
server,21663
client,1595
server,17541
client,1464
server,17482
client,1488
server,17360
client,1494
server,17321
client,1534
server,17979
client,1516
server,16793
client,1397
server,17687
client,1419
server,17257
client,1546
server,17237
client,1537
server,17320
client,1529
server,17189
client,1611
server,17368
client,1507
server,17310
client,1678
server,17736
client,1558
server,17525
client,1421
server,18248
client,1555
server,17225
server,17283
client,1421
client,1458
server,17048
client,1593
server,17108
client,1498
server,17268
client,1456
server,17333
server,17051
client,1487
client,1395
server,17729
client,1481
server,17696
client,1460
server,17503
client,1447
server,17187
client,1565
server,17249
client,1567
server,17370
client,1569
server,17526
client,1635
server,17531
client,1391
server,17332
client,1492
server,18086
client,1487
server,18066
client,1548
server,17361
client,1460
server,17403
client,1555
server,17379
client,1387
server,17742
client,1531
server,17417
client,1589
server,18029
client,1374
server,16846
client,1442
server,18078
client,1511
server,16922
client,1524
server,18173
client,1590
server,17530
client,1479
server,17716
client,1420
server,17100
client,1462
server,17346
client,1451
server,17378
client,1559
server,17708
client,1844
server,21339
client,1430
server,17314
client,1380
server,17063
client,1383
server,17882
client,1763
server,17224
client,1478
server,17866
client,1553
server,17185
client,1486
server,18011
client,1490
server,17029
client,1598
server,18571
client,1442
server,17136
client,1538
server,18653
client,1373
server,17410
client,1520
server,18610
client,2062
server,18109
client,1494
server,17624
client,1512
server,17696
client,2239
server,18466
server,16983
client,1566
client,1453
server,17631
client,1562
server,17382
client,1581
server,18051
client,1541
server,17015
client,1583
server,17844
client,1414
server,16872
client,1536
server,17499
client,1518
server,17745
client,1522
server,17563
client,1597
server,17074
client,1655
server,17879
client,1768
server,17864
client,1610
server,18583
client,1512
server,17652
client,1417
server,17332
client,1436
server,17124
client,1685
server,17797
client,1547
server,17523
client,1454
server,17474
client,1589
server,17469
client,1633
server,18765
client,1473
server,17041
server,17891
client,1586
client,1547
server,17273
client,1780
server,18620
client,1619
server,17399
client,1697
server,18583
client,1698
server,17374
client,1639
server,17755
client,1667
server,17309
client,1461
server,17664
client,1744
server,17286
client,1593
server,17691
client,1678
server,17699
client,1420
server,18239
client,1788
server,17348
client,1746
server,17938
client,1547
server,17041
client,1589
server,18054
client,1428
server,17531
client,1499
server,17102
client,1563
server,17470
client,1924
server,18059
client,2214
server,17780
client,1441
server,17639
client,1483
server,17068
client,1506
server,17927
client,1758
server,17345
client,1498
server,17508
client,1496
server,16967
client,1496
server,17581
client,1703
server,17201
client,1608
server,17759
client,1416
server,17038
client,1640
server,17530
client,1457
server,16980
client,1456
server,17537
client,1635
server,17586
client,1544
server,18458
client,1509
server,17449
client,1478
server,17307
client,1801
server,17531
client,1591
server,17661
client,1626
server,17101
client,1545
server,17650
client,1593
server,17496
client,1447
server,17814
client,1535
server,17284
server,17587
client,1474
client,1404
server,17267
client,1540
server,17801
client,1703
server,17396
client,1540
server,18163
client,1430
server,17144
client,1453
server,17846
client,2162
server,17728
client,1531
server,17636
client,1532
server,17213
client,1401
server,17317
client,1557
server,17343
client,1817
server,18412
client,1465
server,17077
server,17960
client,1541
client,1403
server,17073
client,1681
server,18064
client,1377
server,17182
client,1546
server,18581
client,1480
server,17120
client,1397
server,17378
client,1580
server,17344
client,1619
server,17553
client,1446
server,17045
client,1452
server,17010
client,1588
server,17085
client,1424
server,17131
client,1787
server,17411
client,1394
server,18374
client,1525
server,17153
client,1404
server,18106
