endpoint,input_size,enc_cycles,enc_usec,dec_cycles,dec_usec
server,512,25930,9,25930,10
client,512,23337,10,28523,10
server,512,51860,21,25930,10
client,512,25930,10,25930,11
server,512,25930,9,28523,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,9,25930,10
server,512,25930,10,25930,10
client,512,93348,36,25930,11
server,512,25930,9,25930,10
client,512,23337,10,25930,11
server,512,28523,10,25930,10
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,25930,9,28523,10
server,512,25930,9,28523,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,23337,10,25930,10
server,512,25930,9,25930,10
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,658622,255
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,28523,10
client,512,23337,10,28523,10
server,512,25930,10,25930,10
client,512,23337,10,25930,10
server,512,25930,9,28523,10
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,25930,10,28523,10
client,512,25930,9,25930,10
server,512,25930,9,25930,11
client,512,25930,10,0,0
server,512,25930,9,28523,10
client,512,25930,9,25930,11
server,512,25930,9,28523,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,25930,10,28523,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,370799,143,28523,10
client,512,25930,10,25930,10
server,512,25930,10,25930,10
client,512,23337,10,25930,10
server,512,25930,10,28523,10
client,512,25930,9,25930,11
server,512,25930,9,25930,10
client,512,25930,9,25930,11
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,0,113,28523,10
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,25930,10,25930,11
client,512,23337,10,25930,10
server,512,25930,9,25930,10
client,512,25930,9,25930,10
server,512,28523,10,28523,10
client,512,25930,10,25930,10
server,512,28523,10,25930,10
client,512,25930,10,25930,10
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,10,25930,10
server,512,365613,141,25930,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,38895,15,44081,17
server,512,67418,26,36302,14
client,512,38895,15,41488,15
server,512,75197,29,57046,21
client,512,25930,10,31116,11
server,512,25930,10,28523,10
client,512,25930,10,28523,11
server,512,25930,9,25930,10
client,512,25930,9,28523,11
server,512,25930,10,28523,10
client,512,0,0,0,0
server,512,0,0,25930,10
client,512,25930,10,25930,11
server,512,25930,10,25930,10
client,512,25930,9,28523,10
server,512,25930,9,25930,10
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,25930,9,38895,14
server,512,28523,10,28523,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,9,28523,11
server,512,25930,10,25930,11
client,512,25930,9,25930,11
server,512,25930,10,25930,10
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,28523,10
client,512,23337,10,25930,10
server,512,25930,9,25930,10
client,512,23337,10,25930,10
server,512,25930,10,25930,10
client,512,25930,10,54453,22
server,512,25930,10,25930,11
client,512,25930,9,28523,10
server,512,41488,15,31116,11
client,512,23337,10,329311,127
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,25930,11
server,512,28523,10,25930,10
client,512,25930,10,25930,10
server,512,28523,10,25930,10
client,512,25930,9,25930,10
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,25930,9,28523,10
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,23337,10,25930,10
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,33709,14,38895,15
server,512,38895,15,41488,15
client,512,36302,14,41488,15
server,512,25930,10,28523,11
client,512,25930,10,28523,11
server,512,25930,10,25930,10
client,512,93348,36,25930,11
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,41488,15,25930,11
client,512,25930,10,25930,11
server,512,25930,10,28523,10
client,512,23337,10,25930,11
server,512,25930,10,25930,11
client,512,23337,10,25930,10
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,28523,10
client,512,25930,10,28523,10
server,512,28523,10,28523,10
client,512,25930,9,25930,10
server,512,394136,152,25930,10
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,25930,9,28523,10
server,512,23337,10,25930,10
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,23337,10,28523,10
server,512,25930,9,25930,10
client,512,25930,9,25930,10
server,512,25930,10,25930,10
client,512,23337,10,28523,10
server,512,28523,10,28523,10
client,512,23337,10,28523,10
server,512,25930,10,25930,10
client,512,25930,9,28523,10
server,512,25930,9,25930,11
client,512,220405,86,33709,12
server,512,25930,9,28523,12
client,512,57046,23,31116,11
server,512,25930,9,28523,10
client,512,25930,10,28523,11
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,9,25930,11
server,512,28523,11,28523,11
client,512,28523,10,28523,10
server,512,28523,10,25930,10
client,512,25930,10,28523,10
server,512,28523,10,28523,10
client,512,25930,10,28523,10
server,512,25930,10,33709,13
client,512,72604,26,46674,18
server,512,41488,15,38895,15
client,512,51860,19,0,0
server,512,28523,11,49267,18
client,512,59639,22,31116,12
server,512,0,0,33709,12
client,512,28523,10,31116,13
server,512,28523,10,31116,12
client,512,25930,10,31116,11
server,512,28523,10,28523,11
client,512,25930,10,0,0
server,512,28523,11,31116,11
client,512,44081,17,28523,11
server,512,23337,10,25930,11
client,512,25930,10,28523,10
server,512,23337,10,25930,11
client,512,25930,10,28523,10
server,512,25930,10,28523,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,28523,11,31116,12
server,512,25930,10,28523,12
client,512,25930,10,28523,10
server,512,25930,10,0,0
client,512,25930,10,28523,11
server,512,25930,10,28523,11
client,512,28523,10,28523,10
server,512,25930,10,25930,11
client,512,25930,10,28523,10
server,512,23337,10,28523,10
client,512,25930,10,28523,10
server,512,25930,10,28523,10
client,512,23337,10,28523,10
server,512,25930,10,28523,10
client,512,23337,10,28523,11
server,512,5186,2,28523,10
client,512,25930,10,25930,10
server,512,18151,7,25930,10
client,512,12965,5,25930,10
server,512,23337,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,9,28523,10
server,512,25930,9,57046,23
client,512,451182,175,28523,10
server,512,25930,10,25930,11
client,512,25930,10,25930,11
server,512,2593,1,25930,10
client,512,25930,10,28523,10
server,512,25930,10,28523,11
client,512,28523,10,7779,3
server,512,25930,10,28523,10
client,512,28523,10,25930,10
server,512,23337,10,28523,10
client,512,25930,10,25930,10
server,512,23337,9,25930,10
client,512,25930,9,28523,10
server,512,25930,9,25930,10
client,512,23337,9,25930,10
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,23337,9,25930,10
server,512,25930,10,25930,10
client,512,25930,9,28523,10
server,512,25930,9,25930,10
client,512,25930,10,25930,11
server,512,23337,10,25930,10
client,512,25930,9,38895,15
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,23337,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,10,10372,4
server,512,23337,9,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,23337,9,25930,11
client,512,25930,9,10372,4
server,512,23337,10,25930,11
client,512,25930,10,57046,23
server,512,25930,10,28523,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,5186,2
server,512,23337,10,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,9,10372,4
server,512,54453,9,25930,11
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,25930,9,25930,10
server,512,7779,3,25930,10
client,512,25930,10,25930,11
server,512,25930,10,25930,10
client,512,25930,10,7779,4
server,512,25930,10,25930,10
client,512,25930,10,20744,8
server,512,23337,10,25930,10
client,512,25930,10,28523,10
server,512,25930,9,28523,10
client,512,25930,10,25930,11
server,512,25930,9,25930,11
client,512,25930,10,28523,10
server,512,28523,10,28523,11
client,512,25930,10,28523,10
server,512,25930,10,31116,11
client,512,28523,10,28523,10
server,512,23337,10,44081,17
client,512,25930,10,25930,10
server,512,23337,10,28523,10
client,512,25930,10,25930,10
server,512,0,0,28523,10
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,25930,10
client,512,25930,10,25930,11
server,512,23337,9,25930,10
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,28523,10,46674,18
server,512,28523,10,28523,11
client,512,25930,10,28523,11
server,512,25930,10,28523,11
client,512,23337,10,31116,11
server,512,25930,10,28523,12
client,512,25930,10,28523,11
server,512,25930,11,25930,11
client,512,420066,162,28523,10
server,512,25930,9,28523,10
client,512,25930,10,25930,11
server,512,25930,9,25930,11
client,512,23337,9,28523,10
server,512,23337,10,28523,10
client,512,25930,10,28523,10
server,512,25930,9,25930,11
client,512,25930,9,25930,10
server,512,23337,10,25930,10
client,512,25930,9,25930,10
server,512,285230,110,28523,11
client,512,28523,10,31116,11
server,512,25930,10,28523,10
client,512,25930,9,28523,11
server,512,28523,11,33709,12
client,512,31116,11,31116,12
server,512,28523,10,33709,12
client,512,25930,10,28523,10
server,512,25930,10,28523,10
client,512,25930,10,25930,11
server,512,25930,9,28523,10
client,512,28523,10,28523,11
server,512,23337,10,28523,10
client,512,25930,10,28523,11
server,512,25930,10,25930,10
client,512,25930,10,28523,11
server,512,23337,10,28523,10
client,512,25930,10,28523,10
server,512,62232,23,25930,10
client,512,25930,9,28523,10
server,512,23337,10,28523,10
client,512,33709,13,422659,163
server,512,25930,9,25930,11
client,512,25930,9,25930,11
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,9,25930,11
server,512,251521,98,28523,37
client,512,25930,9,28523,10
server,512,25930,9,28523,10
client,512,25930,10,28523,11
server,512,25930,10,28523,10
client,512,25930,10,28523,11
server,512,25930,10,31116,11
client,512,25930,10,28523,10
server,512,23337,10,28523,11
client,512,25930,10,25930,11
server,512,25930,10,28523,10
client,512,25930,10,28523,10
server,512,25930,10,25930,11
client,512,23337,10,59639,24
server,512,25930,9,28523,10
client,512,25930,10,25930,11
server,512,23337,10,25930,10
client,512,25930,9,25930,10
server,512,23337,10,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,25930,10
server,512,25930,9,25930,10
client,512,25930,9,25930,10
server,512,25930,10,28523,10
client,512,25930,10,25930,10
server,512,23337,9,25930,10
client,512,25930,10,28523,10
server,512,25930,9,28523,10
client,512,25930,9,28523,10
server,512,25930,10,28523,10
client,512,23337,10,28523,10
server,512,25930,10,25930,11
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,23337,10,25930,10
server,512,23337,10,28523,10
client,512,25930,9,25930,10
server,512,25930,9,28523,10
client,512,28523,10,25930,10
server,512,41488,15,28523,10
client,512,25930,10,25930,10
server,512,25930,9,28523,10
client,512,25930,9,25930,11
server,512,25930,10,25930,10
client,512,25930,10,25930,10
server,512,25930,10,25930,10
client,512,25930,10,57046,10
server,512,23337,10,28523,10
client,512,23337,10,28523,10
server,512,25930,10,28523,10
client,512,25930,9,28523,10
server,512,23337,10,28523,10
client,512,25930,9,28523,10
server,512,25930,9,25930,10
client,512,23337,10,25930,10
server,512,23337,10,25930,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,25930,11
server,512,23337,10,25930,10
client,512,23337,10,28523,10
server,512,25930,9,28523,10
client,512,23337,10,25930,10
server,512,25930,9,25930,10
client,512,23337,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,23337,10,36302,14
client,512,25930,9,28523,10
server,512,23337,9,25930,10
client,512,23337,10,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,28523,10
client,512,25930,9,28523,10
server,512,23337,10,25930,10
client,512,23337,10,25930,10
server,512,25930,9,25930,10
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,25930,9,28523,10
client,512,25930,10,25930,10
server,512,25930,10,36302,16
client,512,25930,10,25930,10
server,512,25930,9,28523,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,23337,10,25930,10
client,512,25930,9,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,57046,22,25930,10
server,512,25930,10,28523,10
client,512,25930,10,25930,11
server,512,368206,143,28523,10
client,512,25930,10,38895,14
server,512,36302,15,38895,15
client,512,38895,15,329311,127
server,512,25930,9,28523,10
client,512,25930,9,25930,11
server,512,25930,9,28523,10
client,512,23337,10,25930,11
server,512,25930,9,28523,10
client,512,25930,10,25930,11
server,512,25930,9,28523,10
client,512,25930,10,25930,11
server,512,23337,10,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,9,28523,10
server,512,25930,9,25930,10
client,512,23337,10,28523,10
server,512,23337,10,25930,10
client,512,25930,10,25930,11
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,36302,13,33709,12
client,512,28523,10,31116,12
server,512,25930,10,28523,11
client,512,25930,10,31116,11
server,512,25930,10,28523,10
client,512,25930,11,28523,11
server,512,25930,9,28523,10
client,512,25930,9,28523,11
server,512,23337,10,0,0
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,11
client,512,23337,10,28523,10
server,512,25930,9,28523,10
client,512,28523,10,28523,11
server,512,23337,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,9,28523,11
server,512,23337,10,28523,10
client,512,25930,10,25930,11
server,512,2593,1,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,0,0
client,512,0,0,0,0
server,512,0,0,28523,10
client,512,25930,9,25930,11
server,512,25930,9,25930,10
client,512,25930,10,25930,11
server,512,23337,10,25930,11
client,512,25930,10,28523,11
server,512,25930,10,28523,10
client,512,25930,10,25930,10
server,512,25930,10,28523,10
client,512,25930,10,28523,10
server,512,25930,9,28523,10
client,512,25930,10,25930,11
server,512,23337,10,28523,10
client,512,25930,9,25930,10
server,512,25930,9,28523,10
client,512,25930,10,41488,15
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,11
client,512,25930,10,25930,10
server,512,25930,9,28523,10
client,512,25930,9,25930,11
server,512,25930,10,54453,22
client,512,25930,10,25930,10
server,512,23337,10,25930,10
client,512,25930,10,28523,10
server,512,23337,10,25930,10
client,512,25930,9,25930,10
server,512,25930,9,41488,17
client,512,25930,10,246335,96
server,512,25930,9,25930,11
client,512,25930,9,28523,10
server,512,25930,10,28523,10
client,512,54453,21,0,0
server,512,25930,10,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,10,28523,11
server,512,23337,10,28523,10
client,512,25930,10,28523,11
server,512,25930,9,28523,10
client,512,25930,10,28523,10
server,512,378578,147,28523,10
client,512,28523,10,28523,10
server,512,25930,10,28523,10
client,512,28523,10,28523,11
server,512,25930,9,28523,11
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,36302,14,28523,11
server,512,25930,11,28523,10
client,512,36302,14,2460757,950
server,512,28523,10,33709,12
client,512,28523,10,28523,11
server,512,25930,10,28523,11
client,512,25930,11,31116,12
server,512,25930,10,28523,10
client,512,28523,10,25930,11
server,512,25930,10,28523,10
client,512,25930,10,370799,143
server,512,25930,10,25930,10
client,512,23337,10,28523,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,25930,10,25930,10
client,512,25930,10,25930,10
server,512,25930,10,28523,10
client,512,25930,10,28523,10
server,512,23337,10,25930,10
client,512,25930,10,25930,10
server,512,25930,9,28523,10
client,512,25930,10,28523,10
server,512,25930,9,28523,10
client,512,25930,10,25930,11
server,512,23337,10,25930,10
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,41488,15,25930,10
server,512,25930,10,28523,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,9,25930,10
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,23337,10,25930,10
client,512,25930,9,25930,10
server,512,25930,9,28523,10
client,512,25930,9,28523,10
server,512,23337,10,25930,10
client,512,25930,9,28523,10
server,512,25930,10,25930,10
client,512,23337,10,25930,10
server,512,25930,9,25930,10
client,512,25930,10,28523,10
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,23337,10,25930,10
client,512,25930,10,25930,10
server,512,25930,10,25930,10
client,512,25930,10,25930,11
server,512,25930,10,25930,10
client,512,25930,10,25930,10
server,512,23337,10,25930,10
client,512,25930,9,25930,11
server,512,25930,9,28523,11
client,512,28523,10,28523,11
server,512,25930,10,25930,10
client,512,25930,9,25930,10
server,512,25930,10,25930,10
client,512,25930,10,7779,3
server,512,0,0,28523,10
client,512,25930,10,28523,10
server,512,25930,9,25930,10
client,512,25930,9,25930,10
server,512,25930,10,25930,10
client,512,25930,10,25930,10
server,512,25930,9,25930,10
client,512,25930,10,25930,10
server,512,23337,10,28523,10
client,512,25930,10,25930,10
server,512,25930,9,28523,10
client,512,25930,9,25930,10
server,512,23337,10,28523,10
client,512,25930,10,25930,10
server,512,152987,59,46674,18
client,512,38895,15,41488,39
server,512,38895,15,44081,17
client,512,33709,12,36302,13
server,512,38895,15,41488,15
client,512,38895,15,41488,15
server,512,38895,14,0,0
client,512,920515,15,41488,15
server,512,38895,14,41488,15
client,512,31116,12,41488,15
server,512,38895,14,38895,14
client,512,38895,15,41488,15
server,512,38895,15,41488,15
client,512,38895,15,36302,14
server,512,38895,250,38895,15
client,512,38895,14,33709,12
server,512,38895,15,38895,15
client,512,38895,14,38895,14
server,512,31116,12,38895,14
client,512,38895,14,38895,14
server,512,38895,14,41488,15
client,512,41488,15,44081,16
server,512,492670,191,41488,17
client,512,31116,11,38895,15
server,512,38895,14,140022,53
client,512,31116,12,33709,13
server,512,33709,13,44081,17
client,512,33709,12,36302,14
server,512,36302,14,41488,15
client,512,38895,15,36302,15
server,512,38895,15,38895,16
client,512,31116,11,38895,14
server,512,38895,15,41488,15
client,512,33709,12,44081,16
server,512,41488,15,41488,15
client,512,36302,13,38895,16
server,512,38895,15,44081,16
client,512,33709,13,38895,14
server,512,38895,14,41488,15
client,512,72604,28,41488,16
server,512,31116,12,41488,15
client,1024,67418,26,57046,22
server,1024,70011,27,70011,27
client,1024,67418,26,67418,27
server,1024,75197,29,72604,27
client,1024,67418,25,62232,24
server,1024,70011,26,70011,27
client,1024,70011,26,67418,27
server,1024,72604,27,70011,27
client,1024,70011,27,67418,27
server,1024,46674,17,46674,18
client,1024,46674,17,46674,18
server,1024,46674,17,46674,18
client,1024,44081,18,46674,18
server,1024,46674,17,46674,18
client,1024,46674,17,46674,18
server,1024,46674,17,49267,18
client,1024,46674,17,49267,18
server,1024,44081,18,46674,18
client,1024,46674,17,46674,18
server,1024,44081,18,46674,18
client,1024,44081,18,46674,18
server,1024,44081,18,46674,18
client,1024,46674,18,46674,19
server,1024,46674,17,75197,28
client,1024,46674,17,46674,18
server,1024,44081,18,49267,19
client,1024,46674,18,49267,19
server,1024,46674,18,49267,19
client,1024,46674,18,49267,19
server,1024,49267,18,51860,19
client,1024,49267,18,51860,19
server,1024,46674,17,46674,18
client,1024,46674,17,46674,18
server,1024,46674,17,46674,18
client,1024,44081,18,46674,18
server,1024,44081,17,49267,18
client,1024,46674,17,46674,18
server,1024,46674,17,46674,18
client,1024,46674,17,46674,18
server,1024,46674,17,46674,18
client,1024,46674,18,46674,18
server,1024,44081,18,46674,18
client,1024,46674,18,46674,18
server,1024,46674,17,49267,18
client,1024,46674,17,46674,18
server,1024,46674,17,46674,18
client,1024,46674,17,46674,17
server,1024,46674,17,49267,18
client,1024,46674,18,46674,18
server,1024,44081,18,49267,18
client,1024,44081,18,49267,18
server,1024,46674,17,46674,18
client,1024,44081,18,46674,17
server,1024,46674,18,49267,18
client,1024,46674,18,46674,18
server,1024,46674,17,49267,18
client,1024,44081,18,46674,18
server,1024,44081,18,51860,19
client,1024,46674,17,46674,18
server,1024,46674,17,46674,18
client,1024,46674,18,46674,18
server,1024,46674,18,46674,17
client,1024,44081,18,46674,18
server,1024,46674,18,49267,18
client,1024,46674,17,46674,17
server,1024,46674,18,46674,18
client,1024,44081,18,46674,18
server,1024,44081,18,46674,18
client,1024,44081,18,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,46674,17,49267,18
client,1024,46674,18,46674,18
server,1024,44081,18,46674,18
client,1024,46674,17,46674,18
server,1024,44081,18,46674,19
client,1024,44081,18,49267,18
server,1024,46674,17,46674,19
client,1024,46674,18,46674,18
server,1024,44081,18,46674,18
client,1024,46674,17,46674,18
server,1024,46674,17,49267,18
client,1024,46674,17,46674,18
server,1024,46674,18,46674,18
client,1024,46674,17,46674,18
server,1024,46674,18,49267,18
client,1024,44081,17,46674,18
server,1024,46674,17,339683,132
client,1024,46674,17,46674,18
server,1024,44081,18,482298,187
client,1024,46674,17,46674,18
server,1024,44081,18,49267,18
client,1024,46674,17,46674,18
server,1024,46674,17,46674,18
client,1024,46674,17,46674,18
server,1024,44081,18,46674,18
client,1024,44081,18,46674,18
server,1024,46674,17,46674,18
client,1024,44081,18,46674,19
server,1024,44081,17,46674,18
client,1024,46674,18,49267,18
server,1024,25930,10,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,0,0
server,1024,0,0,0,0
client,1024,0,0,2898974,1119
server,1024,46674,18,51860,19
client,1024,75197,29,49267,19
server,1024,44081,18,46674,19
client,1024,75197,29,46674,18
server,1024,46674,17,46674,19
client,1024,44081,17,46674,18
server,1024,46674,17,46674,18
client,1024,44081,18,46674,18
server,1024,44081,17,46674,18
client,1024,46674,18,46674,18
server,1024,44081,18,49267,18
client,1024,46674,18,46674,17
server,1024,44081,18,46674,18
client,1024,46674,18,46674,18
server,1024,46674,18,46674,18
client,1024,46674,17,49267,18
server,1024,46674,17,46674,18
client,1024,75197,29,46674,18
server,1024,46674,17,49267,18
client,1024,44081,17,46674,18
server,1024,46674,17,46674,18
client,1024,46674,17,0,0
server,1024,46674,17,46674,18
client,1024,46674,17,46674,18
server,1024,46674,18,67418,26
client,1024,46674,18,46674,18
server,1024,46674,18,49267,18
client,1024,44081,18,46674,18
server,1024,46674,18,46674,18
client,1024,46674,18,46674,18
server,1024,46674,17,46674,18
client,1024,46674,17,46674,18
server,1024,46674,18,46674,18
client,1024,46674,18,46674,18
server,1024,363020,140,46674,18
client,1024,46674,17,46674,18
server,1024,44081,17,46674,18
client,1024,46674,18,75197,29
server,1024,46674,18,49267,18
client,1024,46674,18,46674,18
server,1024,46674,18,46674,18
client,1024,44081,18,46674,18
server,1024,46674,17,46674,18
client,1024,44081,18,46674,18
server,1024,46674,18,46674,18
client,1024,46674,18,46674,18
server,1024,46674,17,46674,18
client,1024,44081,18,46674,18
server,1024,46674,17,46674,18
client,1024,46674,18,46674,18
server,1024,46674,17,46674,18
client,1024,44081,18,49267,18
server,1024,72604,28,77790,29
