endpoint,operation,input_size,cycles
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,329311
client,decrypt,8240,285230
client,encrypt,8240,365613
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,282637
client,decrypt,8240,305974
client,encrypt,8240,303381
server,decrypt,8240,355241
server,encrypt,8240,331904
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,347462
server,encrypt,8240,285230
client,decrypt,8240,617134
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,339683
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,331904
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,305974
client,encrypt,8240,303381
server,decrypt,8240,303381
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,653436
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,287823
server,decrypt,8240,344869
server,encrypt,8240,285230
client,decrypt,8240,334497
client,encrypt,8240,435624
server,decrypt,8240,471926
server,encrypt,8240,570460
client,decrypt,8240,557495
client,encrypt,8240,453775
server,decrypt,8240,469333
server,encrypt,8240,453775
client,decrypt,8240,858283
client,encrypt,8240,523786
server,decrypt,8240,853097
server,encrypt,8240,448589
client,decrypt,8240,461554
client,encrypt,8240,458961
server,decrypt,8240,526379
server,encrypt,8240,305974
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,290416
server,encrypt,8240,420066
client,decrypt,8240,448589
client,encrypt,8240,287823
server,decrypt,8240,461554
server,encrypt,8240,285230
client,decrypt,8240,316346
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,474519
client,encrypt,8240,435624
server,decrypt,8240,477112
server,encrypt,8240,430438
client,decrypt,8240,471926
client,encrypt,8240,884213
server,decrypt,8240,435624
server,encrypt,8240,430438
client,decrypt,8240,448589
client,encrypt,8240,438217
server,decrypt,8240,445996
server,encrypt,8240,430438
client,decrypt,8240,438217
client,encrypt,8240,871248
server,decrypt,8240,308567
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,290416
server,encrypt,8240,285230
client,decrypt,8240,420066
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,757156
server,decrypt,8240,287823
server,encrypt,8240,370799
client,decrypt,8240,425252
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,303381
client,decrypt,8240,303381
client,encrypt,8240,303381
server,decrypt,8240,352648
server,encrypt,8240,282637
client,decrypt,8240,287823
client,encrypt,8240,637878
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,287823
server,decrypt,8240,285230
server,encrypt,8240,951631
client,decrypt,8240,287823
client,encrypt,8240,344869
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,368206
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,282637
client,decrypt,8240,287823
client,encrypt,8240,324125
server,decrypt,8240,285230
server,encrypt,8240,303381
client,decrypt,8240,344869
client,encrypt,8240,303381
server,decrypt,8240,287823
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,334497
server,encrypt,8240,285230
client,decrypt,8240,290416
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,342276
server,decrypt,8240,287823
server,encrypt,8240,142615
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,611948
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,303381
server,decrypt,8240,305974
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,316346
client,encrypt,8240,285230
server,decrypt,8240,656029
server,encrypt,8240,282637
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,311160
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,316346
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,316346
server,decrypt,8240,352648
server,encrypt,8240,303381
client,decrypt,8240,482298
client,encrypt,8240,290416
server,decrypt,8240,334497
server,encrypt,8240,293009
client,decrypt,8240,293009
client,encrypt,8240,464147
server,decrypt,8240,438217
server,encrypt,8240,313753
client,decrypt,8240,824574
client,encrypt,8240,318939
server,decrypt,8240,290416
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,282637
client,decrypt,8240,422659
client,encrypt,8240,287823
server,decrypt,8240,324125
server,encrypt,8240,150394
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,321532
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,303381
server,decrypt,8240,303381
server,encrypt,8240,337090
client,decrypt,8240,287823
client,encrypt,8240,337090
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,321532
client,encrypt,8240,285230
server,decrypt,8240,666401
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,318939
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,303381
client,encrypt,8240,339683
server,decrypt,8240,334497
server,encrypt,8240,492670
client,decrypt,8240,586018
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,417473
server,decrypt,8240,287823
server,encrypt,8240,676773
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,352648
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,282637
client,decrypt,8240,287823
client,encrypt,8240,303381
server,decrypt,8240,305974
server,encrypt,8240,300788
client,decrypt,8240,305974
client,encrypt,8240,318939
server,decrypt,8240,287823
server,encrypt,8240,531565
client,decrypt,8240,318939
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,321532
client,decrypt,8240,287823
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,0
client,decrypt,8240,0
client,encrypt,8240,0
server,decrypt,8240,0
server,encrypt,8240,5844622
client,decrypt,8240,679366
client,encrypt,8240,324125
server,decrypt,8240,303381
server,encrypt,8240,285230
client,decrypt,8240,290416
client,encrypt,8240,293009
server,decrypt,8240,303381
server,encrypt,8240,375985
client,decrypt,8240,308567
client,encrypt,8240,1255012
server,decrypt,8240,311160
server,encrypt,8240,342276
client,decrypt,8240,329311
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,352648
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,687145
server,encrypt,8240,339683
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,321532
client,encrypt,8240,287823
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,666401
client,encrypt,8240,609355
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,305974
server,encrypt,8240,360427
client,decrypt,8240,650843
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,318939
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,326718
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,287823
client,decrypt,8240,285230
client,encrypt,8240,282637
server,decrypt,8240,285230
server,encrypt,8240,303381
client,decrypt,8240,311160
client,encrypt,8240,303381
server,decrypt,8240,762342
server,encrypt,8240,458961
client,decrypt,8240,492670
client,encrypt,8240,461554
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,313753
server,decrypt,8240,287823
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,316346
client,decrypt,8240,287823
client,encrypt,8240,300788
server,decrypt,8240,293009
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,316346
server,encrypt,8240,305974
client,decrypt,8240,303381
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,1114990
client,decrypt,8240,453775
client,encrypt,8240,497856
server,decrypt,8240,466740
server,encrypt,8240,466740
client,decrypt,8240,484891
client,encrypt,8240,1057944
server,decrypt,8240,321532
server,encrypt,8240,350055
client,decrypt,8240,305974
client,encrypt,8240,285230
server,decrypt,8240,324125
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,290416
client,encrypt,8240,318939
server,decrypt,8240,290416
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,290416
client,encrypt,8240,290416
server,decrypt,8240,293009
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,316346
server,decrypt,8240,321532
server,encrypt,8240,305974
client,decrypt,8240,308567
client,encrypt,8240,313753
server,decrypt,8240,731226
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,300788
server,encrypt,8240,308567
client,decrypt,8240,303381
client,encrypt,8240,290416
server,decrypt,8240,290416
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,562681
client,encrypt,8240,303381
server,decrypt,8240,308567
server,encrypt,8240,331904
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,383764
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,640471
server,decrypt,8240,285230
server,encrypt,8240,347462
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,531565
server,encrypt,8240,331904
client,decrypt,8240,287823
client,encrypt,8240,764935
server,decrypt,8240,679366
server,encrypt,8240,290416
client,decrypt,8240,290416
client,encrypt,8240,287823
server,decrypt,8240,316346
server,encrypt,8240,305974
client,decrypt,8240,562681
client,encrypt,8240,477112
server,decrypt,8240,492670
server,encrypt,8240,518600
client,decrypt,8240,445996
client,encrypt,8240,440810
server,decrypt,8240,368206
server,encrypt,8240,430438
client,decrypt,8240,443403
client,encrypt,8240,438217
server,decrypt,8240,445996
server,encrypt,8240,458961
client,decrypt,8240,471926
client,encrypt,8240,469333
server,decrypt,8240,440810
server,encrypt,8240,433031
client,decrypt,8240,440810
client,encrypt,8240,936073
server,decrypt,8240,438217
server,encrypt,8240,435624
client,decrypt,8240,443403
client,encrypt,8240,287823
server,decrypt,8240,287823
server,encrypt,8240,287823
client,decrypt,8240,329311
client,encrypt,8240,287823
server,decrypt,8240,324125
server,encrypt,8240,300788
client,decrypt,8240,326718
client,encrypt,8240,357834
server,decrypt,8240,383764
server,encrypt,8240,305974
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,363020
server,encrypt,8240,287823
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,290416
server,encrypt,8240,285230
client,decrypt,8240,290416
client,encrypt,8240,318939
server,decrypt,8240,290416
server,encrypt,8240,285230
client,decrypt,8240,321532
client,encrypt,8240,282637
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,311160
server,decrypt,8240,305974
server,encrypt,8240,303381
client,decrypt,8240,305974
client,encrypt,8240,287823
server,decrypt,8240,290416
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,656029
server,encrypt,8240,352648
client,decrypt,8240,287823
client,encrypt,8240,287823
server,decrypt,8240,326718
server,encrypt,8240,285230
client,decrypt,8240,290416
client,encrypt,8240,287823
server,decrypt,8240,293009
server,encrypt,8240,656029
client,decrypt,8240,287823
client,encrypt,8240,285230
server,decrypt,8240,290416
server,encrypt,8240,285230
client,decrypt,8240,287823
client,encrypt,8240,300788
server,decrypt,8240,305974
server,encrypt,8240,300788
client,decrypt,8240,318939
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,282637
client,decrypt,8240,287823
client,encrypt,8240,282637
server,decrypt,8240,285230
server,encrypt,8240,316346
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,285230
client,decrypt,8240,321532
client,encrypt,8240,282637
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,287823
server,encrypt,8240,285230
client,decrypt,8240,303381
client,encrypt,8240,300788
server,decrypt,8240,331904
server,encrypt,8240,282637
client,decrypt,8240,285230
client,encrypt,8240,391543
server,decrypt,8240,287823
server,encrypt,8240,355241
client,decrypt,8240,285230
client,encrypt,8240,285230
server,decrypt,8240,285230
server,encrypt,8240,318939
client,decrypt,8240,287823
client,encrypt,8240,285230
