endpoint,operation,input_size,cycles,usec
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,28523,11
client,decrypt,560,38895,14
client,encrypt,560,28523,11
server,decrypt,560,33709,12
server,encrypt,560,28523,10
client,decrypt,560,49267,20
client,encrypt,560,44081,17
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,38895,15
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,9
client,decrypt,560,31116,12
client,encrypt,560,28523,10
server,decrypt,560,28523,12
server,encrypt,560,23337,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,31116,12
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,9
client,decrypt,560,31116,11
client,encrypt,560,25930,10
server,decrypt,560,31116,11
server,encrypt,560,25930,10
client,decrypt,560,28523,12
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,33709,13
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,23337,10
client,decrypt,560,31116,11
client,encrypt,560,25930,10
server,decrypt,560,25930,10
server,encrypt,560,28523,11
client,decrypt,560,28523,12
client,encrypt,560,25930,9
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,62232,24
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,23337,10
client,decrypt,560,31116,11
client,encrypt,560,25930,9
server,decrypt,560,25930,10
server,encrypt,560,25930,10
client,decrypt,560,33709,12
client,encrypt,560,41488,16
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,25930,10
client,decrypt,560,44081,16
client,encrypt,560,28523,11
server,decrypt,560,44081,16
server,encrypt,560,25930,11
client,decrypt,560,36302,13
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,31116,13
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,33709,13
client,encrypt,560,25930,10
server,decrypt,560,155580,60
server,encrypt,560,36302,14
client,decrypt,560,31116,12
client,encrypt,560,38895,15
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,31116,11
client,encrypt,560,38895,14
server,decrypt,560,38895,16
server,encrypt,560,38895,14
client,decrypt,560,49267,18
client,encrypt,560,41488,15
server,decrypt,560,44081,16
server,encrypt,560,98534,38
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,41488,16
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,25930,10
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,25930,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,23337,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,23337,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,9
server,decrypt,560,25930,10
server,encrypt,560,18151,7
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,4887805,1887
client,encrypt,560,36302,13
server,decrypt,560,44081,16
server,encrypt,560,36302,14
client,decrypt,560,41488,16
client,encrypt,560,41488,15
server,decrypt,560,2017354,778
server,encrypt,560,41488,16
client,decrypt,560,54453,20
client,encrypt,560,38895,15
server,decrypt,560,46674,17
server,encrypt,560,59639,24
client,decrypt,560,44081,17
client,encrypt,560,33709,13
server,decrypt,560,38895,14
server,encrypt,560,38895,14
client,decrypt,560,51860,20
client,encrypt,560,36302,14
server,decrypt,560,41488,15
server,encrypt,560,33709,13
client,decrypt,560,44081,17
client,encrypt,560,41488,15
server,decrypt,560,38895,14
server,encrypt,560,38895,14
client,decrypt,560,119278,46
client,encrypt,560,38895,14
server,decrypt,560,41488,16
server,encrypt,560,36302,14
client,decrypt,560,49267,19
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,28523,10
server,decrypt,560,31116,11
server,encrypt,560,36302,13
client,decrypt,560,62232,23
client,encrypt,560,36302,15
server,decrypt,560,51860,19
server,encrypt,560,46674,17
client,decrypt,560,80383,30
client,encrypt,560,51860,19
server,decrypt,560,85569,32
server,encrypt,560,46674,18
client,decrypt,560,51860,754
client,encrypt,560,44081,16
server,decrypt,560,82976,33
server,encrypt,560,41488,16
client,decrypt,560,59639,22
client,encrypt,560,38895,14
server,decrypt,560,33709,13
server,encrypt,560,25930,10
client,decrypt,560,51860,20
client,encrypt,560,44081,17
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,49267,19
client,encrypt,560,41488,15
server,decrypt,560,49267,19
server,encrypt,560,31116,11
client,decrypt,560,49267,18
client,encrypt,560,41488,15
server,decrypt,560,44081,15
server,encrypt,560,25930,10
client,decrypt,560,49267,19
client,encrypt,560,28523,10
server,decrypt,560,31116,11
server,encrypt,560,25930,10
client,decrypt,560,44081,16
client,encrypt,560,33709,13
server,decrypt,560,49267,19
server,encrypt,560,25930,10
client,decrypt,560,33709,14
client,encrypt,560,31116,11
server,decrypt,560,33709,12
server,encrypt,560,25930,11
client,decrypt,560,33709,12
client,encrypt,560,28523,11
server,decrypt,560,31116,11
server,encrypt,560,25930,9
client,decrypt,560,31116,11
client,encrypt,560,25930,11
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,31116,11
client,encrypt,560,28523,10
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,31116,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,235963,91
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,9
server,decrypt,560,25930,11
server,encrypt,560,28523,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,9
server,decrypt,560,25930,11
server,encrypt,560,295602,114
client,decrypt,560,31116,12
client,encrypt,560,28523,12
server,decrypt,560,31116,12
server,encrypt,560,49267,19
client,decrypt,560,36302,14
client,encrypt,560,31116,11
server,decrypt,560,44081,16
server,encrypt,560,54453,19
client,decrypt,560,46674,17
client,encrypt,560,28523,10
server,decrypt,560,36302,13
server,encrypt,560,33709,13
client,decrypt,560,33709,12
client,encrypt,560,25930,10
server,decrypt,560,31116,11
server,encrypt,560,28523,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,11
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,28523,10
client,decrypt,560,28523,12
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,23337,10
client,decrypt,560,28523,10
client,encrypt,560,28523,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,28523,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,23337,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,57046,22
client,encrypt,560,46674,16
server,decrypt,560,31116,11
server,encrypt,560,25930,10
client,decrypt,560,57046,22
client,encrypt,560,46674,16
server,decrypt,560,33709,13
server,encrypt,560,28523,11
client,decrypt,560,277451,108
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,31116,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,9
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,23337,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,31116,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,11
server,decrypt,560,106313,41
server,encrypt,560,28523,10
client,decrypt,560,31116,12
client,encrypt,560,28523,11
server,decrypt,560,28523,11
server,encrypt,560,25930,112
client,decrypt,560,57046,21
client,encrypt,560,44081,16
server,decrypt,560,46674,17
server,encrypt,560,36302,13
client,decrypt,560,72604,28
client,encrypt,560,41488,16
server,decrypt,560,33709,13
server,encrypt,560,28523,11
client,decrypt,560,33709,14
client,encrypt,560,28523,11
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,31116,12
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,31116,11
client,encrypt,560,41488,17
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,77790,30
client,encrypt,560,41488,16
server,decrypt,560,28523,11
server,encrypt,560,25930,11
client,decrypt,560,46674,18
client,encrypt,560,41488,15
server,decrypt,560,41488,15
server,encrypt,560,38895,15
client,decrypt,560,31116,11
client,encrypt,560,28523,10
server,decrypt,560,41488,15
server,encrypt,560,41488,15
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,25930,11
server,encrypt,560,44081,17
client,decrypt,560,28523,10
client,encrypt,560,25930,11
server,decrypt,560,31116,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,9
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,38895,14
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,44081,16
client,decrypt,560,28523,10
client,encrypt,560,82976,31
server,decrypt,560,41488,15
server,encrypt,560,41488,15
client,decrypt,560,38895,14
client,encrypt,560,70011,28
server,decrypt,560,44081,17
server,encrypt,560,67418,25
client,decrypt,560,31116,11
client,encrypt,560,25930,9
server,decrypt,560,51860,20
server,encrypt,560,46674,17
client,decrypt,560,44081,16
client,encrypt,560,62232,24
server,decrypt,560,44081,15
server,encrypt,560,38895,14
client,decrypt,560,31116,11
client,encrypt,560,28523,10
server,decrypt,560,31116,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,11
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,9
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,11
server,decrypt,560,28523,11
server,encrypt,560,28523,11
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,31116,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,28523,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,25930,11
server,encrypt,560,25930,9
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,25930,10
server,encrypt,560,23337,10
client,decrypt,560,28523,10
client,encrypt,560,25930,9
server,decrypt,560,25930,11
server,encrypt,560,28523,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,28523,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,49267,18
server,encrypt,560,44081,17
client,decrypt,560,31116,12
client,encrypt,560,25930,10
server,decrypt,560,46674,17
server,encrypt,560,44081,16
client,decrypt,560,28523,12
client,encrypt,560,25930,10
server,decrypt,560,51860,20
server,encrypt,560,41488,16
client,decrypt,560,64825,25
client,encrypt,560,44081,17
server,decrypt,560,51860,19
server,encrypt,560,46674,17
client,decrypt,560,51860,19
client,encrypt,560,46674,18
server,decrypt,560,49267,18
server,encrypt,560,44081,16
client,decrypt,560,41488,15
client,encrypt,560,44081,16
server,decrypt,560,38895,15
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,28523,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,93348,36
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,28523,10
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,41488,14
client,encrypt,560,25930,11
server,decrypt,560,46674,17
server,encrypt,560,28523,11
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,33709,12
client,encrypt,560,38895,14
server,decrypt,560,46674,16
server,encrypt,560,41488,16
client,decrypt,560,54453,19
client,encrypt,560,44081,16
server,decrypt,560,33709,13
server,encrypt,560,31116,12
client,decrypt,560,33709,12
client,encrypt,560,25930,10
server,decrypt,560,31116,13
server,encrypt,560,25930,11
client,decrypt,560,31116,12
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,28523,11
client,decrypt,560,33709,12
client,encrypt,560,25930,10
server,decrypt,560,31116,11
server,encrypt,560,28523,10
client,decrypt,560,31116,11
client,encrypt,560,28523,11
server,decrypt,560,28523,12
server,encrypt,560,28523,11
client,decrypt,560,33709,13
client,encrypt,560,25930,10
server,decrypt,560,31116,12
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,28523,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,9
server,decrypt,560,28523,10
server,encrypt,560,25930,9
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,51860,20
client,encrypt,560,25930,10
server,decrypt,560,38895,15
server,encrypt,560,44081,16
client,decrypt,560,33709,14
client,encrypt,560,28523,11
server,decrypt,560,31116,11
server,encrypt,560,28523,11
client,decrypt,560,41488,16
client,encrypt,560,36302,14
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,41488,16
client,encrypt,560,41488,16
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,46674,18
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,31116,11
server,encrypt,560,28523,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,186696,72
server,encrypt,560,28523,10
client,decrypt,560,25930,11
client,encrypt,560,25930,9
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,9
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,10
server,encrypt,560,25930,9
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,12
server,encrypt,560,31116,11
client,decrypt,560,31116,11
client,encrypt,560,25930,11
server,decrypt,560,31116,11
server,encrypt,560,28523,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,355241,138
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,28523,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,41488,16
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,31116,12
client,decrypt,560,36302,13
client,encrypt,560,28523,10
server,decrypt,560,33709,13
server,encrypt,560,25930,10
client,decrypt,560,31116,11
client,encrypt,560,41488,16
server,decrypt,560,57046,20
server,encrypt,560,28523,11
client,decrypt,560,38895,15
client,encrypt,560,57046,21
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,31116,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,23337,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,541937,210
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,62232,25
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,9
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,31116,11
server,encrypt,560,28523,11
client,decrypt,560,28523,11
client,encrypt,560,28523,11
server,decrypt,560,31116,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,46674,18
server,encrypt,560,25930,10
client,decrypt,560,31116,12
client,encrypt,560,28523,11
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,12
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,28523,10
client,decrypt,560,33709,12
client,encrypt,560,25930,11
server,decrypt,560,31116,11
server,encrypt,560,46674,17
client,decrypt,560,33709,12
client,encrypt,560,38895,14
server,decrypt,560,33709,12
server,encrypt,560,25930,10
client,decrypt,560,49267,19
client,encrypt,560,31116,12
server,decrypt,560,41488,16
server,encrypt,560,38895,14
client,decrypt,560,36302,14
client,encrypt,560,31116,12
server,decrypt,560,36302,13
server,encrypt,560,36302,13
client,decrypt,560,36302,14
client,encrypt,560,36302,14
server,decrypt,560,41488,15
server,encrypt,560,38895,16
client,decrypt,560,33709,13
client,encrypt,560,46674,18
server,decrypt,560,38895,14
server,encrypt,560,41488,16
client,decrypt,560,31116,12
client,encrypt,560,31116,11
server,decrypt,560,31116,12
server,encrypt,560,28523,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,41488,17
server,encrypt,560,38895,15
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,12
client,encrypt,560,28523,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,25930,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,28523,10
server,decrypt,560,28523,10
server,encrypt,560,25930,9
client,decrypt,560,28523,10
client,encrypt,560,23337,10
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,28523,10
client,encrypt,560,31116,11
server,decrypt,560,44081,16
server,encrypt,560,38895,15
client,decrypt,560,31116,11
client,encrypt,560,25930,10
server,decrypt,560,41488,16
server,encrypt,560,51860,20
client,decrypt,560,44081,17
client,encrypt,560,41488,16
server,decrypt,560,46674,18
server,encrypt,560,28523,10
client,decrypt,560,31116,12
client,encrypt,560,28523,11
server,decrypt,560,31116,12
server,encrypt,560,28523,11
client,decrypt,560,33709,12
client,encrypt,560,51860,20
server,decrypt,560,28523,11
server,encrypt,560,25930,10
client,decrypt,560,28523,11
client,encrypt,560,28523,10
server,decrypt,560,28523,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,28523,10
client,decrypt,560,49267,19
client,encrypt,560,28523,10
server,decrypt,560,28523,11
server,encrypt,560,23337,10
client,decrypt,560,28523,11
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,10
client,decrypt,560,54453,21
client,encrypt,560,25930,10
server,decrypt,560,25930,11
server,encrypt,560,25930,9
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,28523,10
server,encrypt,560,25930,9
client,decrypt,560,31116,11
client,encrypt,560,25930,9
server,decrypt,560,25930,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,25930,10
server,decrypt,560,23337,10
server,encrypt,560,23337,9
client,decrypt,560,28523,10
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,25930,9
client,decrypt,560,25930,10
client,encrypt,560,25930,10
server,decrypt,560,25930,10
server,encrypt,560,25930,10
client,decrypt,560,28523,10
client,encrypt,560,51860,20
server,decrypt,560,25930,9
server,encrypt,560,25930,9
client,decrypt,560,25930,10
client,encrypt,560,25930,9
server,decrypt,560,25930,10
server,encrypt,560,25930,10
client,decrypt,560,31116,11
client,encrypt,560,25930,9
server,decrypt,560,28523,12
