endpoint,operation,input_size,cycles,usec
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,20744,8
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,23337,9
client,encrypt,560,20744,9
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,25930,9
client,decrypt,560,25930,9
client,encrypt,560,25930,9
server,decrypt,560,0,0
server,encrypt,560,25930,9
client,decrypt,560,0,0
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,0,0
client,encrypt,560,23337,8
server,decrypt,560,23337,8
server,encrypt,560,23337,8
client,decrypt,560,23337,8
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,0,0
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,36302,14
client,decrypt,560,38895,15
client,encrypt,560,38895,14
server,decrypt,560,38895,15
server,encrypt,560,38895,15
client,decrypt,560,46674,16
client,encrypt,560,36302,14
server,decrypt,560,38895,14
server,encrypt,560,38895,14
client,decrypt,560,36302,15
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,25930,10
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,23337,8
client,decrypt,560,25930,10
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,10
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,23337,8
client,decrypt,560,23337,10
client,encrypt,560,20744,9
server,decrypt,560,25930,9
server,encrypt,560,25930,8
client,decrypt,560,28523,11
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,23337,9
client,decrypt,560,0,0
client,encrypt,560,33709,13
server,decrypt,560,36302,14
server,encrypt,560,33709,13
client,decrypt,560,36302,13
client,encrypt,560,0,0
server,decrypt,560,33709,14
server,encrypt,560,7779,4
client,decrypt,560,25930,9
client,encrypt,560,25930,9
server,decrypt,560,23337,9
server,encrypt,560,25930,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,8
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,25930,10
server,encrypt,560,25930,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,20744,9
server,decrypt,560,23337,9
server,encrypt,560,25930,9
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,33709,12
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,25930,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,0,0
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,23337,9
client,encrypt,560,25930,9
server,decrypt,560,23337,8
server,encrypt,560,20744,9
client,decrypt,560,23337,9
client,encrypt,560,20744,9
server,decrypt,560,25930,9
server,encrypt,560,2593,2
client,decrypt,560,23337,9
client,encrypt,560,0,0
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,23337,9
client,encrypt,560,20744,9
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,10
client,encrypt,560,25930,9
server,decrypt,560,23337,10
server,encrypt,560,23337,9
client,decrypt,560,25930,10
client,encrypt,560,23337,9
server,decrypt,560,23337,10
server,encrypt,560,23337,9
client,decrypt,560,25930,9
client,encrypt,560,20744,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,20744,8
server,decrypt,560,25930,9
server,encrypt,560,31116,11
client,decrypt,560,33709,14
client,encrypt,560,31116,13
server,decrypt,560,23337,9
server,encrypt,560,31116,13
client,decrypt,560,36302,13
client,encrypt,560,33709,13
server,decrypt,560,33709,13
server,encrypt,560,31116,13
client,decrypt,560,36302,13
client,encrypt,560,31116,13
server,decrypt,560,33709,13
server,encrypt,560,33709,12
client,decrypt,560,36302,13
client,encrypt,560,0,0
server,decrypt,560,33709,13
server,encrypt,560,33709,12
client,decrypt,560,33709,13
client,encrypt,560,33709,13
server,decrypt,560,33709,13
server,encrypt,560,33709,12
client,decrypt,560,36302,13
client,encrypt,560,33709,13
server,decrypt,560,28523,12
server,encrypt,560,0,0
client,decrypt,560,33709,13
client,encrypt,560,33709,12
server,decrypt,560,33709,13
server,encrypt,560,33709,13
client,decrypt,560,38895,15
client,encrypt,560,33709,12
server,decrypt,560,36302,14
server,encrypt,560,33709,13
client,decrypt,560,38895,14
client,encrypt,560,15558,6
server,decrypt,560,36302,14
server,encrypt,560,36302,13
client,decrypt,560,36302,14
client,encrypt,560,33709,12
server,decrypt,560,33709,13
server,encrypt,560,33709,12
client,decrypt,560,33709,13
client,encrypt,560,33709,12
server,decrypt,560,23337,10
server,encrypt,560,25930,9
client,decrypt,560,23337,10
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,0,0
client,decrypt,560,23337,9
client,encrypt,560,20744,8
server,decrypt,560,0,0
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,2593,1
server,encrypt,560,0,0
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,25930,9
client,decrypt,560,25930,10
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,36302,12
client,decrypt,560,36302,13
client,encrypt,560,23337,9
server,decrypt,560,25930,10
server,encrypt,560,2593,2
client,decrypt,560,0,0
client,encrypt,560,18151,8
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,420066,161
client,encrypt,560,23337,9
server,decrypt,560,25930,10
server,encrypt,560,23337,8
client,decrypt,560,23337,10
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,5186,3
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,23337,10
client,encrypt,560,0,0
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,25930,9
client,encrypt,560,0,0
server,decrypt,560,23337,9
server,encrypt,560,0,0
client,decrypt,560,23337,9
client,encrypt,560,20744,8
server,decrypt,560,23337,9
server,encrypt,560,0,0
client,decrypt,560,23337,9
client,encrypt,560,20744,8
server,decrypt,560,23337,8
server,encrypt,560,20744,9
client,decrypt,560,0,0
client,encrypt,560,18151,8
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,23337,8
server,decrypt,560,23337,8
server,encrypt,560,23337,8
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,8
server,encrypt,560,23337,8
client,decrypt,560,38895,15
client,encrypt,560,23337,8
server,decrypt,560,23337,10
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,20744,8
server,decrypt,560,23337,8
server,encrypt,560,20744,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,12965,5
server,encrypt,560,23337,9
client,decrypt,560,25930,9
client,encrypt,560,2593,1
server,decrypt,560,25930,10
server,encrypt,560,20744,9
client,decrypt,560,2593,1
client,encrypt,560,23337,9
server,decrypt,560,0,0
server,encrypt,560,23337,9
client,decrypt,560,0,0
client,encrypt,560,54453,22
server,decrypt,560,0,0
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,20744,9
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,25930,9
client,encrypt,560,0,0
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,10
client,encrypt,560,36302,13
server,decrypt,560,38895,13
server,encrypt,560,38895,13
client,decrypt,560,25930,11
client,encrypt,560,67418,25
server,decrypt,560,54453,19
server,encrypt,560,0,0
client,decrypt,560,36302,13
client,encrypt,560,25930,9
server,decrypt,560,33709,12
server,encrypt,560,0,0
client,decrypt,560,25930,11
client,encrypt,560,23337,8
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,20744,8
server,encrypt,560,0,0
client,decrypt,560,25930,9
client,encrypt,560,0,0
server,decrypt,560,25930,9
server,encrypt,560,23337,9
client,decrypt,560,18151,7
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,25930,9
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,25930,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,57046,22
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,0,0
client,encrypt,560,20744,8
server,decrypt,560,0,0
server,encrypt,560,23337,9
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,25930,9
server,encrypt,560,0,0
client,decrypt,560,25930,9
client,encrypt,560,0,0
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,23337,9
client,encrypt,560,5186,2
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,0,0
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,0,0
server,decrypt,560,23337,9
server,encrypt,560,0,0
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,10
client,encrypt,560,23337,8
server,decrypt,560,0,0
server,encrypt,560,23337,9
client,decrypt,560,0,0
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,0,0
client,decrypt,560,23337,10
client,encrypt,560,23337,9
server,decrypt,560,7779,3
server,encrypt,560,23337,9
client,decrypt,560,0,0
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,0,0
client,encrypt,560,38895,14
server,decrypt,560,44081,15
server,encrypt,560,31116,10
client,decrypt,560,41488,15
client,encrypt,560,23337,8
server,decrypt,560,28523,10
server,encrypt,560,23337,8
client,decrypt,560,25930,10
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,25930,9
client,encrypt,560,20744,9
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,25930,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,23337,9
client,decrypt,560,25930,10
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,23337,9
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,25930,9
client,decrypt,560,23337,9
client,encrypt,560,25930,9
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,41488,16
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,8
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,28523,11
client,encrypt,560,23337,8
server,decrypt,560,23337,8
server,encrypt,560,31116,10
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,38895,15
client,encrypt,560,0,0
server,decrypt,560,36302,13
server,encrypt,560,51860,20
client,decrypt,560,41488,15
client,encrypt,560,38895,14
server,decrypt,560,46674,17
server,encrypt,560,2593,1
client,decrypt,560,0,0
client,encrypt,560,5186,2
server,decrypt,560,25930,10
server,encrypt,560,23337,8
client,decrypt,560,25930,10
client,encrypt,560,25930,9
server,decrypt,560,25930,9
server,encrypt,560,23337,8
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,20744,9
server,decrypt,560,25930,9
server,encrypt,560,20744,8
client,decrypt,560,23337,9
client,encrypt,560,44081,16
server,decrypt,560,25930,9
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,25930,10
server,encrypt,560,20744,8
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,25930,10
client,encrypt,560,20744,9
server,decrypt,560,25930,10
server,encrypt,560,23337,8
client,decrypt,560,31116,11
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,23337,9
client,encrypt,560,20744,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,8
client,encrypt,560,20744,9
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,10372,4
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,23337,10
server,encrypt,560,25930,9
client,decrypt,560,25930,10
client,encrypt,560,23337,9
server,decrypt,560,31116,11
server,encrypt,560,33709,12
client,decrypt,560,51860,19
client,encrypt,560,31116,12
server,decrypt,560,38895,15
server,encrypt,560,36302,13
client,decrypt,560,41488,15
client,encrypt,560,28523,10
server,decrypt,560,38895,13
server,encrypt,560,23337,8
client,decrypt,560,23337,10
client,encrypt,560,23337,8
server,decrypt,560,23337,8
server,encrypt,560,20744,9
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,38895,14
client,decrypt,560,46674,18
client,encrypt,560,23337,9
server,decrypt,560,38895,15
server,encrypt,560,36302,13
client,decrypt,560,44081,17
client,encrypt,560,25930,9
server,decrypt,560,25930,10
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,25930,9
server,encrypt,560,23337,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,25930,9
server,encrypt,560,20744,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,36302,13
server,encrypt,560,38895,15
client,decrypt,560,25930,9
client,encrypt,560,33709,14
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,25930,9
client,encrypt,560,20744,9
server,decrypt,560,25930,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,23337,9
client,encrypt,560,23337,9
server,decrypt,560,38895,15
server,encrypt,560,23337,9
client,decrypt,560,28523,10
client,encrypt,560,25930,9
server,decrypt,560,23337,10
server,encrypt,560,20744,8
client,decrypt,560,25930,9
client,encrypt,560,36302,14
server,decrypt,560,25930,9
server,encrypt,560,25930,9
client,decrypt,560,31116,11
client,encrypt,560,23337,8
server,decrypt,560,25930,10
server,encrypt,560,23337,9
client,decrypt,560,25930,11
client,encrypt,560,23337,8
server,decrypt,560,38895,15
server,encrypt,560,31116,12
client,decrypt,560,28523,10
client,encrypt,560,20744,8
server,decrypt,560,33709,13
server,encrypt,560,31116,12
client,decrypt,560,23337,10
client,encrypt,560,23337,8
server,decrypt,560,33709,12
server,encrypt,560,33709,12
client,decrypt,560,23337,9
client,encrypt,560,20744,9
server,decrypt,560,31116,13
server,encrypt,560,31116,12
client,decrypt,560,23337,10
client,encrypt,560,23337,9
server,decrypt,560,38895,14
server,encrypt,560,33709,12
client,decrypt,560,31116,11
client,encrypt,560,23337,9
server,decrypt,560,44081,16
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,25930,9
server,encrypt,560,23337,9
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,25930,10
server,encrypt,560,23337,8
client,decrypt,560,25930,10
client,encrypt,560,23337,8
server,decrypt,560,23337,10
server,encrypt,560,23337,8
client,decrypt,560,36302,14
client,encrypt,560,33709,13
server,decrypt,560,25930,9
server,encrypt,560,23337,8
client,decrypt,560,36302,13
client,encrypt,560,31116,13
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,36302,14
client,encrypt,560,31116,13
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,36302,13
client,encrypt,560,33709,13
server,decrypt,560,23337,9
server,encrypt,560,23337,9
client,decrypt,560,38895,15
client,encrypt,560,36302,14
server,decrypt,560,5186,2
server,encrypt,560,23337,9
client,decrypt,560,38895,15
client,encrypt,560,25930,9
server,decrypt,560,23337,9
server,encrypt,560,20744,8
client,decrypt,560,23337,9
client,encrypt,560,20744,9
server,decrypt,560,23337,9
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,0,0
server,decrypt,560,0,0
server,encrypt,560,0,0
client,decrypt,560,0,0
client,encrypt,560,23337,8
server,decrypt,560,25930,10
server,encrypt,560,20744,8
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,25930,9
server,encrypt,560,77790,30
client,decrypt,560,33709,12
client,encrypt,560,23337,9
server,decrypt,560,31116,11
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,9
server,decrypt,560,28523,10
server,encrypt,560,0,0
client,decrypt,560,23337,10
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,25930,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,20744,9
client,decrypt,560,23337,9
client,encrypt,560,23337,8
server,decrypt,560,23337,9
server,encrypt,560,23337,8
client,decrypt,560,23337,9
client,encrypt,1072,38895,15
server,decrypt,1072,38895,16
server,encrypt,1072,0,0
client,decrypt,1072,41488,16
client,encrypt,1072,41488,15
server,decrypt,1072,44081,16
server,encrypt,1072,38895,15
client,decrypt,1072,44081,16
client,encrypt,1072,38895,15
server,decrypt,1072,41488,16
server,encrypt,1072,44081,16
client,decrypt,1072,46674,17
client,encrypt,1072,41488,16
server,decrypt,1072,44081,16
server,encrypt,1072,41488,16
client,decrypt,1072,54453,20
client,encrypt,1072,41488,16
server,decrypt,1072,44081,17
server,encrypt,1072,41488,16
client,decrypt,1072,38895,16
client,encrypt,1072,38895,15
server,decrypt,1072,41488,15
server,encrypt,1072,108906,40
client,decrypt,1072,44081,17
client,encrypt,1072,59639,23
server,decrypt,1072,64825,24
server,encrypt,1072,59639,23
client,decrypt,1072,62232,24
client,encrypt,1072,59639,23
server,decrypt,1072,62232,24
server,encrypt,1072,59639,22
client,decrypt,1072,62232,23
client,encrypt,1072,57046,23
server,decrypt,1072,59639,24
server,encrypt,1072,59639,22
client,decrypt,1072,62232,23
client,encrypt,1072,59639,22
server,decrypt,1072,62232,23
server,encrypt,1072,23337,9
client,decrypt,1072,62232,23
client,encrypt,1072,59639,22
server,decrypt,1072,62232,23
server,encrypt,1072,59639,23
client,decrypt,1072,62232,24
client,encrypt,1072,59639,23
server,decrypt,1072,62232,24
server,encrypt,1072,98534,39
client,decrypt,1072,62232,23
client,encrypt,1072,57046,23
server,decrypt,1072,59639,24
server,encrypt,1072,59639,22
client,decrypt,1072,62232,23
client,encrypt,1072,0,0
server,decrypt,1072,523786,204
server,encrypt,1072,0,0
client,decrypt,1072,62232,24
client,encrypt,1072,59639,23
server,decrypt,1072,62232,23
server,encrypt,1072,59639,22
client,decrypt,1072,59639,24
client,encrypt,1072,59639,23
server,decrypt,1072,59639,24
server,encrypt,1072,59639,23
client,decrypt,1072,62232,23
client,encrypt,1072,59639,23
server,decrypt,1072,59639,24
server,encrypt,1072,59639,22
client,decrypt,1072,62232,23
client,encrypt,1072,59639,23
server,decrypt,1072,62232,24
server,encrypt,1072,59639,23
client,decrypt,1072,64825,24
client,encrypt,1072,64825,24
server,decrypt,1072,72604,28
server,encrypt,1072,67418,25
client,decrypt,1072,70011,27
client,encrypt,1072,62232,24
server,decrypt,1072,64825,25
server,encrypt,1072,64825,24
client,decrypt,1072,64825,25
client,encrypt,1072,41488,15
server,decrypt,1072,41488,16
server,encrypt,1072,38895,16
client,decrypt,1072,41488,17
client,encrypt,1072,38895,15
server,decrypt,1072,38895,16
server,encrypt,1072,0,0
client,decrypt,1072,41488,15
client,encrypt,1072,0,0
server,decrypt,1072,41488,15
server,encrypt,1072,0,0
client,decrypt,1072,38895,16
client,encrypt,1072,0,0
server,decrypt,1072,41488,16
server,encrypt,1072,41488,15
client,decrypt,1072,38895,16
client,encrypt,1072,41488,15
server,decrypt,1072,41488,15
server,encrypt,1072,38895,15
client,decrypt,1072,28523,11
client,encrypt,1072,41488,15
server,decrypt,1072,41488,16
server,encrypt,1072,38895,15
client,decrypt,1072,38895,16
client,encrypt,1072,51860,20
server,decrypt,1072,64825,24
server,encrypt,1072,49267,19
client,decrypt,1072,64825,26
client,encrypt,1072,59639,23
server,decrypt,1072,54453,21
server,encrypt,1072,49267,18
client,decrypt,1072,51860,20
client,encrypt,1072,49267,18
server,decrypt,1072,51860,19
server,encrypt,1072,49267,19
client,decrypt,1072,49267,20
client,encrypt,1072,38895,16
server,decrypt,1072,41488,16
server,encrypt,1072,38895,16
client,decrypt,1072,41488,16
client,encrypt,1072,38895,15
server,decrypt,1072,41488,16
server,encrypt,1072,38895,15
client,decrypt,1072,41488,15
client,encrypt,1072,38895,15
server,decrypt,1072,41488,16
server,encrypt,1072,38895,15
client,decrypt,1072,41488,15
client,encrypt,1072,38895,15
server,decrypt,1072,41488,16
server,encrypt,1072,38895,15
client,decrypt,1072,41488,15
client,encrypt,1072,38895,15
server,decrypt,1072,41488,16
server,encrypt,1072,28523,11
client,decrypt,1072,41488,15
client,encrypt,1072,10372,4
server,decrypt,1072,41488,16
server,encrypt,1072,38895,15
client,decrypt,1072,41488,15
client,encrypt,1072,41488,16
server,decrypt,1072,28523,12
server,encrypt,1072,41488,16
client,decrypt,1072,80383,30
client,encrypt,1072,41488,16
server,decrypt,1072,44081,16
server,encrypt,1072,41488,16
client,decrypt,1072,44081,16
client,encrypt,1072,0,0
server,decrypt,1072,44081,16
server,encrypt,1072,41488,16
client,decrypt,1072,38895,15
client,encrypt,1072,41488,16
server,decrypt,1072,0,0
server,encrypt,1072,41488,16
client,decrypt,1072,44081,17
client,encrypt,1072,38895,15
server,decrypt,1072,41488,16
server,encrypt,1072,0,0
client,decrypt,1072,41488,16
client,encrypt,1072,38895,15
server,decrypt,1072,41488,16
server,encrypt,1072,38895,15
client,decrypt,1072,41488,16
client,encrypt,1072,38895,15
