endpoint,min_input,max_input,cycles,time
client,32,8192,21498563,8292
server,32,8192,194830241,75137
client,32,8192,55542060,21420
server,32,8192,184211906,71042
client,32,8192,92756796,35772
server,32,8192,182230854,70278
client,32,8192,144593459,55763
server,32,8192,180654310,69671
client,32,8192,58422883,22531
server,32,8192,202933366,78265
client,32,8192,177757929,68554
server,32,8192,189276035,72995
client,32,8192,188446275,72675
server,32,8192,191902744,74008
client,32,8192,151584187,58459
server,32,8192,182243819,70284
client,32,8192,168065295,64815
server,32,8192,189076374,72919
client,32,8192,188666680,72760
server,32,8192,185855868,71677
client,32,8192,101313696,39072
server,32,8192,188262172,72604
client,32,8192,21791572,8404
server,32,8192,190870730,73611
client,32,8192,90716105,34986
server,32,8192,204133925,78727
client,32,8192,178950709,69013
server,32,8192,178087240,68679
client,32,8192,17985048,6937
server,32,8192,189569044,73109
client,32,8192,195115471,75249
server,32,8192,190147283,73331
client,32,8192,177088935,68295
server,32,8192,194555383,75032
client,32,8192,25818501,9957
server,32,8192,183701085,70845
client,32,8192,41524302,16014
server,32,8192,177205620,68340
client,32,8192,148845979,57403
server,32,8192,184323405,71085
client,32,8192,21311867,8220
server,32,8192,187927675,72475
client,32,8192,26225602,10114
server,32,8192,187336471,72247
client,32,8192,20951440,8080
server,32,8192,182552386,70402
client,32,8192,20705105,7985
server,32,8192,186693407,71999
client,32,8192,21540051,8307
server,32,8192,182018228,70197
client,32,8192,113026277,43590
server,32,8192,180024211,69428
client,32,8192,59052982,22774
server,32,8192,200817478,77447
client,32,8192,21151101,8157
server,32,8192,179658598,69288
client,32,8192,185163537,71409
server,32,8192,187079764,72148
client,32,8192,20782895,8015
server,32,8192,188461833,72681
client,32,8192,21560795,8316
server,32,8192,186413363,71892
client,32,8192,49186617,18969
server,32,8192,173165726,66782
client,32,8192,185721032,71626
server,32,8192,175844295,67816
client,32,8192,187536132,72324
server,32,8192,166919189,64373
client,32,8192,189766112,73184
server,32,8192,177703476,68532
client,32,8192,184445276,71132
server,32,8192,174280716,67213
client,32,8192,192097219,74083
server,32,8192,159536918,61527
client,32,8192,180851378,69746
server,32,8192,186081459,71764
client,32,8192,183156555,70635
server,32,8192,162855958,62806
client,32,8192,192198346,74122
server,32,8192,181870427,70140
client,32,8192,185210211,71428
server,32,8192,192582110,74270
client,32,8192,187707270,72390
server,32,8192,179085545,69066
client,32,8192,183436599,70744
server,32,8192,176471801,68058
client,32,8192,186094424,71769
server,32,8192,178774385,68945
client,32,8192,175232347,67580
server,32,8192,180099408,69456
client,32,8192,190359909,73413
server,32,8192,179990502,69414
client,32,8192,181102899,69843
server,32,8192,152388017,58771
client,32,8192,184434904,71128
server,32,8192,179433007,69200
client,32,8192,185492848,71537
server,32,8192,182046751,70207
client,32,8192,186218888,71816
server,32,8192,176406976,68033
client,32,8192,186369282,71874
server,32,8192,186374468,71876
client,32,8192,193017734,74437
server,32,8192,172022213,66341
client,32,8192,178553980,68860
server,32,8192,175232347,67579
client,32,8192,188360706,72643
server,32,8192,180656903,69671
client,32,8192,185448767,71519
server,32,8192,176562556,68092
client,32,8192,187572434,72339
server,32,8192,183929269,70933
client,32,8192,181541116,70013
server,32,8192,179269648,69138
client,32,8192,186900847,72079
server,32,8192,214044371,82548
client,32,8192,220690230,85110
server,32,8192,184305254,71079
client,32,8192,188013244,72508
server,32,8192,153842690,59331
client,32,8192,185692509,71613
server,32,8192,180625787,69659
client,32,8192,186122947,71780
server,32,8192,182427922,70354
client,32,8192,73392272,28304
server,32,8192,187442784,72289
client,32,8192,179152963,69091
server,32,8192,185918100,71700
client,32,8192,21581539,8324
server,32,8192,185910321,71698
client,32,8192,21765642,8394
server,32,8192,179116661,69077
client,32,8192,67993646,26222
server,32,8192,184292289,71075
client,32,8192,69191612,26684
server,32,8192,118326369,45633
client,32,8192,29018263,11192
server,32,8192,183208415,70655
client,32,8192,26186707,10099
server,32,8192,185080561,71378
client,32,8192,21534865,8306
server,32,8192,182466817,70370
client,32,8192,43873560,16920
server,32,8192,184071884,70989
client,32,8192,43899490,16930
server,32,8192,184823854,71278
client,32,8192,78425285,30245
server,32,8192,181108085,69846
client,32,8192,54644882,21075
server,32,8192,182606839,70423
client,32,8192,54328536,20953
server,32,8192,193341859,74563
client,32,8192,62714298,24187
server,32,8192,184447869,71133
client,32,8192,44682576,17232
server,32,8192,200457051,77307
client,32,8192,31154895,12016
server,32,8192,191285610,73771
client,32,8192,59351177,22891
server,32,8192,187699491,72388
client,32,8192,22494275,8675
server,32,8192,190712557,73552
client,32,8192,53843645,20766
server,32,8192,191874221,73988
client,32,8192,24164167,9319
server,32,8192,117678119,45383
client,32,8192,76081213,29341
server,32,8192,182827244,70508
client,32,8192,26422670,10190
server,32,8192,177734592,68545
client,32,8192,93568405,36085
server,32,8192,179731202,69314
client,32,8192,128187548,49438
server,32,8192,181401094,69959
client,32,8192,187097915,72155
server,32,8192,36623532,14124
client,32,8192,55845441,21537
server,32,8192,200848594,77459
client,32,8192,50003412,19284
server,32,8192,189066002,72915
client,32,8192,22362032,8625
server,32,8192,191970162,74034
client,32,8192,183739980,70860
server,32,8192,190735894,73558
client,32,8192,21807130,8410
server,32,8192,181699289,70072
client,32,8192,100043126,38582
server,32,8192,178496934,68838
client,32,8192,90236400,34800
server,32,8192,189353825,73026
client,32,8192,29259412,11285
server,32,8192,182251598,70287
client,32,8192,27752879,10703
server,32,8192,179326694,69158
client,32,8192,128117537,49409
server,32,8192,185669172,71605
client,32,8192,56050288,21617
server,32,8192,183449564,70751
client,32,8192,22867667,8820
server,32,8192,188046953,72520
client,32,8192,25826280,9960
server,32,8192,185264664,71448
client,32,8192,20386166,7864
server,32,8192,186470409,71914
client,32,8192,21158880,8161
server,32,8192,182337167,70319
client,32,8192,77299923,29813
server,32,8192,188373671,72648
client,32,8192,43966908,16956
server,32,8192,185241327,71440
client,32,8192,70410322,27155
server,32,8192,184927574,71318
client,32,8192,148018812,57085
server,32,8192,186112575,71776
client,32,8192,20282446,7822
server,32,8192,184297475,71075
client,32,8192,41710998,16087
server,32,8192,186893068,72076
client,32,8192,20526188,7917
server,32,8192,191104100,73700
client,32,8192,62947668,24277
server,32,8192,191998685,74046
client,32,8192,46310980,17860
server,32,8192,182583502,70414
client,32,8192,59618256,22993
server,32,8192,187409075,72275
client,32,8192,70705924,27268
server,32,8192,191391923,73812
client,32,8192,107212771,41347
server,32,8192,181535930,70011
client,32,8192,143320296,55274
server,32,8192,185202432,71425
client,32,8192,20951440,8081
server,32,8192,188537030,72711
client,32,8192,25779606,9942
server,32,8192,180135710,69471
client,32,8192,25460667,9820
server,32,8192,184937946,71322
client,32,8192,20699919,7983
server,32,8192,183172113,70641
client,32,8192,20858092,8045
server,32,8192,193344452,74564
client,32,8192,63577767,24519
server,32,8192,189045258,72906
client,32,8192,25032822,9653
server,32,8192,184746064,71249
client,32,8192,38137844,14710
server,32,8192,184512694,71158
client,32,8192,21153694,8159
server,32,8192,184185976,71033
client,32,8192,27047583,10432
server,32,8192,183115067,70618
client,32,8192,58835170,22690
server,32,8192,189213803,72971
client,32,8192,26487495,10216
server,32,8192,21156287,8158
client,32,8192,26684563,10292
server,32,8192,179741574,69319
client,32,8192,185246513,71442
client,32,8192,14282244,5508
server,32,8192,114423904,44129
server,32,8192,177441583,68432
client,32,8192,186058122,71755
server,32,8192,184001873,70962
client,32,8192,163986506,63242
server,32,8192,191552689,73873
client,32,8192,196629783,75831
server,32,8192,182910220,70540
client,32,8192,181997484,70188
server,32,8192,189304558,73007
client,32,8192,186260376,71832
server,32,8192,179401891,69188
client,32,8192,152468400,58800
server,32,8192,179383740,69180
client,32,8192,187645038,72367
server,32,8192,126079439,48623
client,32,8192,185762520,71640
server,32,8192,90633129,34953
client,32,8192,181429617,69969
server,32,8192,179321508,69156
client,32,8192,187969163,72492
server,32,8192,185103898,71386
client,32,8192,189911320,73240
server,32,8192,181465919,69984
client,32,8192,175157150,67550
server,32,8192,189890576,73232
client,32,8192,172592673,66562
server,32,8192,183628481,70817
client,32,8192,175841702,67814
server,32,8192,197062814,75998
client,32,8192,206607647,79679
server,32,8192,211521382,81575
client,32,8192,199269457,76849
server,32,8192,204128739,78711
client,32,8192,176279919,67982
server,32,8192,200285913,77241
client,32,8192,194462035,74996
server,32,8192,203436408,78454
client,32,8192,178870326,68981
server,32,8192,204823663,78993
client,32,8192,154454638,59567
server,32,8192,209133229,80654
client,32,8192,192965874,74419
server,32,8192,202655915,78156
client,32,8192,183651818,70826
server,32,8192,189574230,73111
client,32,8192,183436599,70743
server,32,8192,194425733,74981
client,32,8192,177127830,68310
server,32,8192,179814178,69346
