endpoint,time
client,1361
server,16276
client,1391
server,16955
client,1439
server,16333
client,1559
server,16799
client,1386
server,16342
client,1503
server,17125
client,1491
server,16357
client,1454
server,17020
client,1514
server,16559
client,1399
server,17170
client,1394
server,16477
client,1551
server,17312
client,1366
server,16675
client,1523
server,17237
client,1494
server,16402
client,1576
server,16917
client,1447
server,16421
client,1442
server,17075
client,1413
server,16233
server,16989
client,1481
client,1369
server,16206
client,1378
server,16609
client,1371
server,16425
client,1402
server,17601
client,1393
server,16246
client,1530
server,17265
client,1509
server,16399
client,1486
server,17079
client,1358
server,16472
client,1547
server,17174
client,1386
server,16241
client,1494
server,17077
client,1392
server,16301
client,1388
server,17064
client,1511
server,16476
client,1440
server,16983
client,1357
server,16359
client,1443
server,17105
client,1415
server,16407
client,1565
server,16894
client,1439
server,16258
client,1446
server,16741
client,1499
server,16506
client,1514
server,17370
client,1509
server,16594
client,1504
server,17140
client,1363
server,16372
client,1524
server,16812
client,1522
server,16420
client,1519
server,17133
client,1438
server,16508
client,1532
server,17224
client,1553
server,16509
client,1448
server,17144
client,1370
server,16385
client,1419
server,16972
client,1537
server,16425
client,1459
server,17103
client,1523
server,16403
client,1449
server,16950
client,1424
server,16159
client,1449
server,17055
client,1447
server,16337
client,1438
server,16986
client,1565
server,16500
client,1551
server,17171
client,1486
server,16294
client,1413
server,16539
client,1517
server,16463
client,1539
server,17106
client,1501
server,16504
client,1520
server,17196
client,1383
server,16408
client,1525
server,17168
client,1497
server,16396
client,1430
server,16905
client,1402
server,16429
client,1501
server,16815
client,1438
server,16339
client,1412
server,16715
client,1457
server,16460
client,1503
server,17135
client,1509
server,16432
client,1506
server,17189
client,1490
server,16429
client,1425
server,16945
client,1516
server,16428
client,1459
server,16731
client,1488
server,16432
client,1432
server,17021
client,1416
server,16383
client,1521
server,16767
client,1466
server,16317
client,1551
server,16756
client,1404
server,15977
client,1493
server,17196
client,1529
server,16401
client,1511
server,17156
client,1441
server,16297
client,1556
server,16921
client,1509
server,16368
client,1417
server,16837
client,1498
server,16365
client,1512
server,17019
client,1387
server,16438
client,1427
server,17047
client,1379
server,16460
client,1534
server,17201
client,1486
server,16523
client,1509
server,17189
client,1530
server,16499
client,1499
server,17041
client,1372
server,16311
client,1512
server,17123
client,1394
server,16313
client,1572
server,16827
client,1430
server,16611
client,1569
server,16768
client,1494
server,16437
client,1516
server,17147
client,1381
server,16311
client,1492
server,17073
client,1372
server,16204
client,1503
server,17116
client,1530
server,16526
client,1527
server,17193
client,1372
server,16449
client,1505
server,17045
client,1357
server,16529
client,1395
server,17005
client,1400
server,16200
client,1418
server,16857
client,1558
server,16531
client,1491
server,16749
client,1515
server,16463
client,1538
server,17200
client,1370
server,16387
client,1493
server,17252
client,1508
server,16512
client,1531
server,17077
client,1413
server,16252
client,1471
server,17161
client,1541
server,16433
client,1517
server,16959
client,1502
server,16385
client,1507
server,16957
client,1495
server,16443
client,1491
server,17146
client,1378
server,16254
client,1498
server,16864
client,1498
server,16425
client,1500
server,16841
client,1359
server,16408
client,1545
server,17304
client,1425
server,16254
client,1430
server,16680
client,1556
server,16502
client,1526
server,17179
client,1360
server,16356
client,1524
server,17149
client,1508
server,16363
client,1498
server,17194
client,1524
server,16444
client,1554
server,17208
client,1501
server,16400
client,1537
server,17261
server,17294
client,1971
client,1419
server,16615
client,1541
server,16446
client,1419
server,16449
client,1400
server,16163
client,1526
server,16479
client,1459
server,16490
client,1361
server,16371
client,1545
server,16518
client,1558
server,16553
client,1515
server,16481
client,1433
server,16391
client,1475
server,16402
client,1461
server,16253
client,1548
server,16582
client,1546
server,16812
client,1475
server,16485
client,1524
server,16337
client,1534
server,16510
client,1526
server,16348
client,1534
server,16415
client,1499
server,16509
client,1565
server,16494
client,1533
server,16377
client,1516
server,16410
client,1511
server,16331
client,1426
server,16362
client,1520
server,16401
client,1503
server,16464
client,1512
server,16515
client,1439
server,16419
client,1443
server,16819
client,1563
server,16590
client,1495
server,16396
client,1501
server,16409
client,1555
server,16587
client,1514
server,16602
server,16567
client,1544
client,1399
server,16363
client,1524
server,16378
client,1459
server,16303
client,1582
server,16538
client,1574
server,16520
client,1511
server,16466
client,1494
server,16447
client,1524
server,16425
client,1533
server,16424
client,1525
server,16469
client,1502
server,16658
client,1547
server,16901
client,1555
server,16533
client,1426
server,16361
client,1515
server,16477
client,1483
server,16486
client,1461
server,17482
client,2159
server,19105
client,1409
server,17482
client,1480
server,16683
client,2153
server,17574
client,1643
server,23306
server,17956
client,1478
client,1496
server,17274
